Depth,GR,Caliper,Ring resistivity,Porosity
515.112,98.33192574,21.393912,1.8858,0.341320988
515.2644,98.52559955,21.287994,1.8657,0.333728395
515.4168,99.5191831,21.294598,1.8319,0.329901235
515.5692,97.72352245,21.448014,1.8136,0.326098765
515.7216,95.71909017,21.430742,1.8258,0.332
515.874,91.71689241,21.52142,1.8256,0.326987654
516.0264,93.01176674,21.44395,1.8215,0.325641975
516.1788,96.22222253,21.59254,1.8321,0.323679012
516.3312,91.20499514,21.732748,1.8333,0.332061728
516.4836,92.95498957,21.856954,1.84,0.333487654
516.636,93.34400391,21.779992,1.8223,0.33112963
516.7884,102.5616742,21.66493,1.811,0.324351852
516.9408,100.5117237,21.582888,1.83,0.336919753
517.0932,99.31734596,21.518372,1.8533,0.346753086
517.2456,99.10956839,21.515324,1.8571,0.350679012
517.398,99.57119304,21.490178,1.863,0.338030864
517.5504,100.7000442,21.567648,1.8903,0.323561728
517.7028,95.29705119,21.620988,1.8949,0.327901235
517.8552,94.83096492,21.724366,1.9003,0.324648148
518.0076,95.59963521,21.832062,1.9125,0.331148148
518.16,93.99586282,21.83511,1.9246,0.326018519
518.3124,95.79547837,21.757132,1.9567,0.31695679
518.4648,93.89133083,21.743416,1.9522,0.305746914
518.6172,95.0903882,21.755354,1.9576,0.292388889
518.7696,94.88795136,21.810218,1.9597,0.290820988
518.922,98.88934683,21.871432,1.9581,0.304401235
519.0744,100.1836019,21.761704,1.9557,0.308876543
519.2268,100.9819464,21.758656,1.9594,0.32004321
519.3792,99.97889321,21.87067,1.9554,0.314037037
519.5316,98.27105717,22.088348,1.9448,0.321228395
519.684,98.05900019,22.132036,1.9528,0.315240741
519.8364,95.45000448,21.759418,1.9876,0.309746914
519.9888,94.85610074,21.427694,1.991,0.307518519
520.1412,93.65802679,21.427694,1.9916,0.30658642
520.2936,92.05961342,21.690838,1.9906,0.296314815
520.446,94.05876137,21.927566,1.9793,0.297475309
520.5984,92.66033576,21.88845,1.9682,0.295487654
520.7508,96.96089371,21.870162,1.9912,0.311185185
520.9032,95.35776538,21.833586,2.0016,0.310518519
521.0556,97.75687228,21.869908,2.013,0.311395062
521.208,95.6534421,21.91004,2.019,0.304432099
521.3604,94.65081907,21.864574,2.0201,0.288049383
521.5128,91.0466846,21.89861,2.1055,0.292006173
521.6652,86.2341983,21.800058,2.0248,0.303561728
521.8176,89.82457633,21.826474,2.0124,0.31308642
521.97,97.01530853,21.719032,2.0381,0.319141975
522.1224,104.6243485,21.842476,2.0513,0.303314815
522.2748,105.031536,21.938742,2.0692,0.313240741
522.4272,100.8285929,21.901658,2.0734,0.308790123
522.5796,95.81575405,21.672804,2.1082,0.311179012
522.732,96.61392425,21.529294,2.1465,0.295888889
522.8844,98.02145898,21.529548,2.2466,0.29895679
523.0368,97.01917387,21.552154,2.5846,0.315154321
523.1892,92.20712664,21.519896,2.8953,0.346777778
523.3416,87.19931605,21.665184,3.4823,0.35712963
523.494,88.39686657,21.820124,3.3986,0.360296296
523.6464,87.19493175,21.813012,3.2549,0.354858025
523.7988,87.99756266,21.67636,4.1017,0.356148148
523.9512,84.80425739,21.44268,4.3172,0.359876543
524.1036,84.4024214,21.479002,3.4644,0.364944444
524.256,81.29615644,21.567902,3.5822,0.369932099
524.4084,86.49475779,21.641562,4.1422,0.372580247
524.5608,85.69290679,21.62175,3.4528,0.375037037
524.7132,92.39039387,21.573998,2.4022,0.366407407
524.8656,96.18836624,21.70938,2.4611,0.350876543
525.018,101.5940544,21.813266,2.4224,0.321055556
525.1704,96.38802143,21.921978,2.5502,0.303376543
525.3228,93.08113878,21.99894,2.6002,0.314648148
525.4752,94.47891371,21.928074,2.4106,0.322376543
525.6276,101.0847733,21.937218,2.3416,0.321067901
525.78,96.77904375,21.84146,2.5206,0.310166667
525.9324,93.77243147,21.797518,2.6371,0.321796296
526.0848,87.57142569,21.577554,2.6181,0.339
526.2372,89.97763823,21.500338,2.5509,0.337228395
526.3896,87.37287844,21.48078,2.5565,0.325660494
526.542,91.95982744,21.57222,2.5284,0.325308642
526.6944,90.75810414,21.61286,2.3706,0.312104938
526.8468,92.3637582,21.726144,2.1761,0.308358025
526.9992,91.57177505,21.713952,2.0375,0.294376543
527.1516,90.8655392,21.803614,2.0266,0.30362963
527.304,92.46297734,21.739098,2.1075,0.303080247
527.4564,91.2612489,21.746718,2.0736,0.313388889
527.6088,97.36110713,21.625814,2.0079,0.31232716
527.7612,99.14869785,21.436838,2.0461,0.324493827
527.9136,101.3360136,21.419312,2.021,0.319820988
528.066,97.73541666,21.396706,1.9706,0.322666667
528.2184,96.1433537,21.661374,2.061,0.308537037
528.3708,93.74728949,21.662644,2.1271,0.312703704
528.5232,94.73535679,21.662136,2.1639,0.312395062
528.6756,97.7216497,21.61159,2.181,0.31462963
528.828,101.1124748,21.55317,2.1611,0.313037037
528.9804,109.1145959,21.293836,2.0555,0.318703704
529.1328,109.7116618,21.093938,2.067,0.325123457
529.2852,113.2952739,21.178266,2.0236,0.315771605
529.4376,104.8891331,21.12391,1.9963,0.31141358
529.59,108.893919,21.091906,2.0334,0.295722222
529.7424,104.3161312,21.086826,2.0537,0.301098765
529.8948,103.9232531,21.107908,2.1357,0.296067901
530.0472,95.7271569,21.277834,2.1608,0.295814815
530.1996,92.62738873,21.526754,2.1752,0.299074074
530.352,96.41218235,21.65731,2.1901,0.310080247
530.5044,101.8056404,21.491448,2.3212,0.322388889
530.6568,106.0996719,21.27123,2.4893,0.319037037
530.8092,103.9091886,21.2344,2.5831,0.326691358
530.9616,103.5072222,21.325586,2.5156,0.332006173
531.114,101.3069367,21.531834,2.4044,0.337783951
531.2664,100.7051784,21.558504,2.3758,0.327728395
531.4188,103.7000942,21.629878,2.3443,0.328740741
531.5712,107.4939207,21.579332,2.3474,0.317345679
531.7236,110.8779048,21.590762,2.3529,0.309611111
531.876,107.4789915,21.430234,2.3314,0.30458642
532.0284,105.0790702,21.43506,2.2943,0.323376543
532.1808,106.4854339,21.362162,2.3353,0.332796296
532.3332,103.0867178,21.35378,2.3565,0.338753086
532.4856,103.8834713,21.224748,2.3332,0.327549383
532.638,97.68828582,21.24583,2.3276,0.321246914
532.7904,96.08789119,21.248878,2.3079,0.314802469
532.9428,93.87907934,21.340572,2.2945,0.31932716
533.0952,100.0695399,21.355558,2.3223,0.322617284
533.2476,103.2632154,21.312378,2.3648,0.32682716
533.4,99.07557397,21.300186,2.4758,0.327641975
533.5524,93.6709853,21.241512,2.553,0.340839506
533.7048,92.47049561,21.231352,2.6692,0.332388889
533.8572,97.66146158,21.23186,2.893,0.334055556
534.0096,93.07474543,21.238718,2.7396,0.325648148
534.162,93.56701125,21.495258,2.5172,0.327734568
534.3144,93.56491599,21.708364,2.4173,0.323475309
534.4668,100.5528442,21.718778,2.4089,0.318962963
534.6192,92.66700039,21.49983,2.4336,0.324734568
534.7716,89.96880693,21.24583,2.5324,0.316685185
534.924,84.9741993,21.200364,2.6453,0.326283951
535.0764,92.56083708,21.164042,2.5338,0.318561728
535.2288,94.85533334,21.151596,2.4881,0.330604938
535.3812,101.2433174,21.205952,2.5196,0.321216049
535.5336,103.0284024,21.247862,2.5065,0.324222222
535.686,101.82806,21.286724,2.5444,0.3215
535.8384,96.03093715,21.4376,2.4802,0.32241358
535.9908,90.23978033,21.54555,2.5317,0.319691358
536.1432,89.47708051,21.631148,2.4852,0.321919753
536.2956,90.67726505,21.392896,2.4483,0.318820988
536.448,96.06430033,21.318728,2.4262,0.322703704
536.6004,96.21900944,21.394166,2.445,0.318876543
536.7528,98.2419506,21.544026,2.4399,0.324530864
536.9052,95.92995938,21.659596,2.4059,0.330074074
537.0576,98.18914044,21.618702,2.445,0.3275
537.21,96.56139356,21.505926,2.2972,0.322395062
537.3624,96.87330888,21.5011,2.1968,0.31032716
537.5148,95.21368854,21.604224,2.1388,0.309
537.6672,100.0973442,21.792438,2.1789,0.308450617
537.8196,104.7901275,21.75383,2.1874,0.307339506
537.972,106.7839975,21.68779,2.1841,0.310506173
538.1244,100.6984279,21.688806,2.2686,0.315203704
538.2768,98.90491593,21.814028,2.2531,0.317432099
538.4292,96.9067832,21.80717,2.2625,0.313197531
538.5816,99.89853246,21.733256,2.3305,0.311802469
538.734,101.2880334,21.467064,2.2154,0.31967284
538.8864,100.4874638,21.467826,2.2111,0.323216049
539.0388,100.2855912,21.51126,2.2631,0.327666667
539.1912,94.99993208,21.63572,2.2684,0.320216049
539.3436,95.5965916,21.544026,2.2674,0.32882716
539.496,98.37826519,21.447506,2.2806,0.322345679
539.6484,100.3623796,21.471128,2.2384,0.330746914
539.8008,100.9587496,21.565108,2.2315,0.314845679
539.9532,98.77161775,21.624036,2.2449,0.318024691
540.1056,97.87164392,21.538438,2.2435,0.320469136
540.258,96.87170824,21.521166,2.2542,0.333919753
540.4104,92.67924223,21.460714,2.2253,0.332734568
540.5628,89.39383948,21.637244,2.2299,0.324790123
540.7152,88.58499998,21.73732,2.2534,0.315722222
540.8676,89.18167473,21.757894,2.2583,0.318604938
541.02,87.98246008,21.69287,2.3377,0.312697531
541.1724,88.78745533,21.666454,2.2447,0.315154321
541.3248,91.17032388,21.763736,2.3226,0.313111111
541.4772,100.3459399,21.508466,2.4235,0.31895679
541.6296,103.1368649,21.20646,2.4861,0.318203704
541.782,107.5330518,21.17852,2.5156,0.309388889
541.9344,99.14340149,21.496528,2.5285,0.309938272
542.0868,98.24342027,21.632418,2.3698,0.322611111
542.2392,95.04939126,21.648928,2.1419,0.342376543
542.3916,94.05818808,21.734526,2.104,0.339320988
542.544,90.76455683,21.895308,2.1618,0.334259259
542.6964,84.37925568,21.947632,2.1526,0.328654321
542.8488,87.56897555,21.954744,2.1377,0.336030864
543.0012,87.76657331,21.833586,2.1687,0.339888889
543.1536,89.55093369,21.716746,2.3186,0.339179012
543.306,93.12915949,21.511768,2.3538,0.343679012
543.4584,92.5198172,21.428456,2.2572,0.341919753
543.6108,97.31343876,21.449284,2.208,0.339759259
543.7632,92.5347014,21.524468,2.1679,0.33062963
543.9156,94.53602688,21.47824,2.0819,0.31754321
544.068,91.94128746,21.38172,2.0008,0.304345679
544.2204,99.31835704,21.427948,2.0003,0.297524691
544.3728,99.10767286,21.564346,2.0235,0.294814815
544.5252,98.70666081,21.653754,2.0319,0.301783951
544.6776,94.50734705,21.59635,2.1078,0.305648148
544.83,98.30324299,21.682964,2.1417,0.314512346
544.9824,100.4945954,21.651722,2.2151,0.307932099
545.1348,98.50753807,21.792184,2.2434,0.320617284
545.2872,94.31800943,21.811742,2.297,0.321209877
545.4396,93.8080867,21.961348,2.25,0.330746914
545.592,93.59782991,21.91639,2.3038,0.32182716
545.7444,96.38726065,21.868638,2.367,0.319506173
545.8968,96.69352432,21.76907,2.3247,0.335493827
546.0492,98.49457884,21.704046,2.2735,0.334222222
546.2016,98.68218296,21.6916,2.2141,0.326567901
546.354,96.07946883,21.57349,2.1686,0.305030864
546.5064,94.48235021,21.48205,2.1423,0.296685185
546.6588,86.90594829,21.340064,2.1537,0.292197531
546.8112,88.70715505,21.38045,2.4658,0.29891358
546.9636,92.09418386,21.344128,2.8786,0.30717284
547.116,96.48606052,21.548852,2.8915,0.320623457
547.2684,94.49043335,21.706586,2.6359,0.325037037
547.4208,92.29562604,21.819616,2.3379,0.323814815
547.5732,91.49629007,21.664676,2.1031,0.325265432
547.7256,92.0833249,21.502624,2.2228,0.315925926
547.878,90.38287823,21.411184,2.3625,0.313123457
548.0304,90.38090493,21.5392,2.3167,0.305993827
548.1828,91.97263655,21.696426,2.1754,0.31345679
548.3352,90.27204023,21.816568,2.1396,0.314339506
548.4876,86.47502119,21.775928,2.0874,0.317895062
548.64,86.28357242,21.595588,2.0712,0.314901235
548.7924,87.27359621,21.405342,2.083,0.318240741
548.9448,91.06649556,21.270976,2.0817,0.321265432
549.0972,86.87068982,21.225256,2.1988,0.324092593
549.2496,88.87499542,21.422868,2.1465,0.323308642
549.402,89.86951433,21.510752,2.0657,0.318351852
549.5544,99.53559106,21.585682,2.0495,0.311932099
549.7068,95.93015956,21.479002,2.0519,0.310197531
549.8592,98.31938012,21.503132,2.0803,0.311166667
550.0116,90.45172424,21.566886,2.1059,0.310506173
550.164,92.25941709,21.539454,2.1234,0.30191358
550.3164,88.2637702,21.606764,2.1377,0.30708642
550.4688,91.05144632,21.508466,2.1177,0.301055556
550.6212,93.83900178,21.420836,2.0857,0.311407407
550.7736,96.2272972,21.210016,2.2518,0.309709877
550.926,95.61830084,21.174456,2.3517,0.32217284
551.0784,94.61550626,21.157184,2.3022,0.329765432
551.2308,96.41555428,21.176996,2.282,0.328969136
551.3832,97.81734686,21.186648,2.1137,0.327425926
551.5356,101.2064824,21.157692,2.0752,0.316462963
551.688,97.81760541,21.13407,2.1306,0.329845679
551.8404,96.02254293,21.233892,2.2511,0.331135802
551.9928,94.42669667,21.201126,2.3733,0.332549383
552.1452,97.21357927,21.197316,2.2482,0.315030864
552.2976,98.60590744,21.133054,2.1728,0.307290123
552.45,95.61583893,21.108924,2.1753,0.306740741
552.6024,90.33071775,21.106892,2.1351,0.312376543
552.7548,87.53107261,21.09978,2.1083,0.312030864
552.9072,89.71054025,21.133308,1.999,0.30604321
553.0596,93.38878185,21.096478,1.928,0.305024691
553.212,95.28804036,21.133816,1.9743,0.303950617
553.3644,94.68894759,21.155406,2.0467,0.311648148
553.5168,96.18514181,21.199602,2.2399,0.315197531
553.6692,89.51101772,21.20392,2.2471,0.323685185
553.8216,88.71273927,21.206206,2.1264,0.320783951
553.974,82.6410768,21.191982,2.1251,0.324222222
554.1264,89.41044436,21.232368,2.1411,0.312919753
554.2788,95.59103626,21.2344,2.1311,0.310512346
554.4312,99.96134319,21.232368,2.101,0.303216049
554.5836,101.3440361,21.196046,2.0844,0.311783951
554.736,93.37639095,21.23059,2.0267,0.313209877
554.8884,93.38311268,21.277072,1.9816,0.311666667
555.0408,91.69776202,21.28139,1.9588,0.31904321
555.1932,93.28869527,21.285962,1.947,0.326783951
555.3456,91.09218097,21.409406,2.0081,0.327648148
555.498,93.76851005,21.51634,2.1318,0.323685185
555.6504,97.86615462,21.523198,2.4027,0.31395679
555.8028,99.90490301,21.344382,2.3376,0.32458642
555.9552,94.53685643,21.322538,2.2922,0.32608642
556.1076,94.67919262,21.326094,2.3502,0.34117284
556.26,92.23376625,21.393912,2.1969,0.335969136
556.4124,94.32221576,21.36394,2.1983,0.336567901
556.5648,89.08125086,21.40585,2.2913,0.331055556
556.7172,91.67605627,21.442934,2.2561,0.329820988
556.8696,91.17168989,21.635212,2.2573,0.326858025
557.022,92.35484342,21.730462,2.2829,0.327740741
557.1744,93.3441148,21.871432,2.1814,0.323938272
557.3268,96.83034728,21.925788,2.1116,0.323259259
557.4792,98.43005825,21.891498,2.1057,0.320944444
557.6316,99.62631871,21.665692,2.126,0.325493827
557.784,103.3066702,21.28012,2.1371,0.31441358
557.9364,108.2805696,21.12772,2.0425,0.304888889
558.0888,107.8800511,21.123402,2.1837,0.298222222
558.2412,104.0961384,21.155406,2.4963,0.303969136
558.3936,100.5016894,21.194268,2.3471,0.313555556
558.546,101.6839974,21.180806,2.5428,0.320135802
558.6984,100.1891717,21.210016,2.4047,0.324358025
558.8508,97.80841782,21.154898,2.4737,0.31437037
559.0032,97.61690741,21.059394,2.6804,0.305450617
559.1556,95.92332998,21.07184,3.0903,0.305067901
559.308,95.72221352,21.060156,2.995,0.316030864
559.4604,95.91922653,21.44903,2.8703,0.315691358
559.6128,102.6729086,21.797264,3.0472,0.316851852
559.7652,104.2532078,21.972524,2.9783,0.304549383
559.9176,101.2661947,22.060916,2.7493,0.307604938
560.07,92.31145376,21.962872,2.7348,0.302691358
560.2224,93.70209329,21.895308,2.5705,0.303901235
560.3748,89.62100632,21.811742,2.7691,0.312604938
560.5272,85.84690508,21.898102,2.9209,0.307320988
560.6796,81.86640136,21.766022,2.9314,0.319049383
560.832,86.5402812,21.640038,2.9485,0.30282716
560.9844,91.71144015,21.566378,2.864,0.295240741
561.1368,91.5104712,21.670772,2.7063,0.286104938
561.2892,94.69187399,21.751544,2.9721,0.296432099
561.4416,93.69509577,21.503132,3.0772,0.309425926
561.594,92.50848345,21.523706,2.9403,0.30854321
561.7464,90.01978453,21.601176,2.8852,0.310722222
561.8988,87.6306221,21.935694,3.0726,0.322623457
562.0512,86.23623736,22.070822,3.7062,0.344962963
562.2036,83.15114552,22.075648,4.0248,0.343808642
562.356,91.20560096,21.839936,2.4919,0.32762963
562.5084,97.56915141,21.639022,2.4776,0.311283951
562.6608,100.1529071,21.529294,2.6887,0.308240741
562.8132,96.85969478,21.58746,2.624,0.321975309
562.9656,91.68209685,21.696172,2.4598,0.318179012
563.118,90.48679521,21.748242,2.278,0.316166667
563.2704,88.3060278,21.694648,2.233,0.30495679
563.4228,89.40201237,21.602954,2.2481,0.310895062
563.5752,91.19009683,21.654008,2.257,0.322197531
563.7276,94.17149031,21.846286,2.1796,0.329549383
563.88,97.45096535,21.948648,2.0997,0.335382716
564.0324,96.65343035,21.907754,2.0773,0.319290123
564.1848,98.04348573,21.82622,2.049,0.323141975
564.3372,98.63804865,21.692108,2.1541,0.317037037
564.4896,99.23245471,21.63572,2.2299,0.326462963
564.642,96.64523486,21.547582,2.114,0.321481481
564.7944,95.74828197,21.713952,2.0818,0.312925926
564.9468,96.54175291,21.85416,2.0589,0.311246914
565.0992,97.12716807,21.942044,2.0895,0.313746914
565.2516,94.44069828,21.893784,2.1066,0.319808642
565.404,97.02354319,21.802344,2.1588,0.316802469
565.5564,95.82840949,21.71192,2.1538,0.308166667
565.7088,96.42291061,21.739606,2.1973,0.301524691
565.8612,89.56134219,21.664168,2.2658,0.306111111
566.0136,90.55370823,21.724874,2.28,0.306253086
566.166,95.72106701,21.644102,2.2263,0.307783951
566.3184,98.29933176,21.654008,2.2461,0.313061728
566.4708,94.91825679,21.51126,2.2366,0.30987037
566.6232,90.74148281,21.295106,2.2931,0.306703704
566.7756,90.24209369,21.246592,2.2911,0.292333333
566.928,94.81143173,21.213064,2.2883,0.298203704
567.0804,93.71609273,21.419566,2.3162,0.305753086
567.2328,100.6763226,21.425916,2.3033,0.315685185
567.3852,94.11603035,21.461476,2.2892,0.316067901
567.5376,95.00847927,21.443696,2.2421,0.313808642
567.69,84.86894544,21.664422,2.2996,0.312253086
567.8424,91.62373967,21.892514,2.3089,0.31782716
567.9948,93.00379972,22.01545,2.2926,0.32237037
568.1472,98.96471026,21.932138,2.312,0.327722222
568.2996,98.96262667,21.758656,2.4199,0.319098765
568.452,99.15922277,21.609304,2.4687,0.311179012
568.6044,96.37463084,21.571458,2.5143,0.306648148
568.7568,92.59733136,21.62429,2.4391,0.302487654
568.9092,92.70422783,21.546058,2.4537,0.295401235
569.0616,91.70857057,21.49475,2.4524,0.296271605
569.214,93.30502234,21.362416,2.5176,0.306111111
569.3664,89.22906931,21.497036,2.5051,0.313938272
569.5188,89.52530156,21.549868,2.4198,0.313777778
569.6712,95.08259423,21.685504,2.3504,0.30767284
569.8236,93.58642801,21.609558,2.3503,0.308882716
569.976,96.66439861,21.542756,2.2921,0.308104938
570.1284,92.09710909,21.397214,2.376,0.309049383
570.2808,98.94932975,21.35632,2.4987,0.304574074
570.4332,101.1234111,21.28774,2.5338,0.29862963
570.5856,96.94867201,21.230844,2.4536,0.294253086
570.738,93.27131001,21.17217,2.482,0.293932099
570.8904,87.70715343,21.170392,2.4418,0.303024691
571.0428,91.48019153,21.213064,2.546,0.31567284
571.1952,90.78751891,21.299678,2.4338,0.320734568
571.3476,89.00600984,21.32838,2.4092,0.318493827
571.5,83.24275856,21.298662,2.5773,0.314277778
571.6524,83.43142118,21.200364,2.6912,0.318141975
571.8048,88.79351531,21.188172,2.6765,0.316401235
