Depth,GR,Porosity,Caliper,Ring resistivity,MLT2_all_original,SD_all_original
163.7016,94.64105041,0.477446301,22.008592,0.9598,1.847752439,0.875077003
163.854,95.80240686,0.465811456,22.207728,0.942,1.866097109,0.872555861
164.0064,96.21145381,0.478937947,22.08276,0.9083,1.864744837,0.87272879
164.1588,94.35850387,0.483054893,22.392132,0.9082,1.863646844,0.872870718
164.3112,94.92389604,0.514677804,22.689312,0.9077,1.871947942,0.871831428
164.4636,96.99258651,0.531443914,22.788626,0.9339,1.863031557,0.872950845
164.616,101.7027818,0.538842482,22.67331,0.9104,1.847943921,0.875048739
164.7684,104.1411609,0.531563246,22.585426,0.902,1.81431274,0.880637823
164.9208,106.7667634,0.51849642,22.15642,0.8807,1.792677402,0.884890558
165.0732,107.7228171,0.504653938,22.252686,0.898,1.756996592,0.893005626
165.2256,104.2756211,0.509307876,22.141942,0.9043,1.732216291,0.899431684
165.378,106.3166381,0.520465394,22.420834,0.8708,1.703811864,0.907574184
165.5304,105.6007719,0.538186158,22.669246,0.8813,1.678442859,0.915530593
165.6828,108.8244133,0.549105012,22.886162,0.8771,1.689976607,0.911834406
165.8352,108.241445,0.55,23.354284,0.8853,1.673788409,0.917059055
165.9876,110.1566596,0.563305489,23.543006,0.887,1.668421445,0.918847608
166.14,113.3395291,0.565811456,23.345902,0.9089,1.647424,0.926110776
166.2924,114.0983806,0.565692124,22.673564,0.8266,1.627701295,0.933311849
166.4448,113.9191521,0.550775656,22.239224,0.8905,1.615172547,0.938072973
166.5972,113.4284927,0.522553699,22.573742,0.8525,1.606886743,0.941300095
166.7496,110.9991009,0.517541766,23.22322,0.8862,1.579997479,0.95219423
166.902,105.1118618,0.537589499,22.632924,0.9076,1.559723235,0.960824311
167.0544,101.716833,0.552505967,22.25675,0.8992,1.549937016,0.965114783
167.2068,101.0493892,0.557995227,21.851112,0.9162,1.550458076,0.964884319
167.3592,107.264577,0.537052506,22.032214,0.9536,1.542866769,0.968264233
167.5116,105.4818036,0.524522673,22.156928,0.9678,1.558483033,0.961363587
167.664,107.5498007,0.518556086,21.733256,0.9485,1.548399292,0.965796233
167.8164,105.8718576,0.508054893,21.954236,0.9741,1.557316974,0.961871807
167.9688,109.2213962,0.501431981,21.922994,0.9659,1.550542255,0.964847108
168.1212,107.1940933,0.493257757,21.792438,0.9574,1.555362323,0.962726295
168.2736,108.8134515,0.480548926,21.790914,1.0253,1.549137987,0.965468631
168.426,106.1410054,0.475775656,21.750274,1.0811,1.586500684,0.949501117
168.5784,105.2653679,0.468556086,21.850096,1.1275,1.595554199,0.945813557
168.7308,100.7853886,0.473806683,21.779484,1.1043,1.605373788,0.94189603
168.8832,99.53003601,0.474761337,21.656548,1.0205,1.61530408,0.938022245
169.0356,93.03905253,0.453997613,21.882608,1.003,1.606943149,0.941277917
169.188,87.47814005,0.44176611,21.920962,1.002,1.611938687,0.939325107
169.3404,82.75211494,0.437828162,21.954236,1.0348,1.600080551,0.943997097
169.4928,86.60322423,0.450835322,21.675344,0.9943,1.595586105,0.945800689
169.6452,88.68135383,0.461157518,21.901658,0.976,1.607105839,0.941213965
169.7976,94.35039432,0.465572792,22.147022,1.0028,1.59153135,0.947443183
169.95,94.67972324,0.471897375,22.219666,1.0197,1.576145064,0.953806923
170.1024,99.50836166,0.467541766,22.25675,1.0264,1.572053259,0.955533857
170.2548,98.40402892,0.479892601,21.953728,0.9854,1.572362308,0.955402921
170.4072,99.5616991,0.484606205,21.890736,0.9525,1.597684246,0.944956487
170.5596,94.80973027,0.490214797,21.783294,0.9936,1.587591027,0.949053197
170.712,93.98865001,0.493854415,22.011132,1.0262,1.607926944,0.940891563
170.8644,91.21956086,0.505190931,22.73935,1.0338,1.609198867,0.940393348
171.0168,98.06264722,0.516348449,23.25878,1.0086,1.596289381,0.945517286
171.1692,97.36424755,0.520405728,23.255478,1.0645,1.600754318,0.943728267
171.3216,99.91050867,0.509904535,22.782784,0.9883,1.607100082,0.941216228
171.474,96.39415985,0.49278043,22.000464,1.0542,1.619068817,0.936576965
171.6264,97.6357084,0.472673031,22.018752,1.0364,1.633593076,0.931122742
171.7788,98.43007549,0.462350835,22.097238,1.0461,1.619914747,0.93625399
171.9312,101.053837,0.460322196,22.127464,1.0023,1.61044131,0.939908087
172.0836,102.2619,0.460859189,22.062694,1.0118,1.58278882,0.951033764
172.236,101.3522578,0.435620525,22.819614,1.1259,1.59033654,0.94792994
172.3884,98.01194889,0.456443914,22.87778,1.2702,1.590473569,0.947874052
172.5408,96.28254096,0.463961814,23.156164,1.351,1.567917447,0.957293971
172.6932,97.50897299,0.494451074,22.614382,1.2913,1.599279848,0.944317101
172.8456,97.5609921,0.480429594,23.00605,1.3491,1.585489621,0.949917398
172.998,96.8468006,0.481801909,23.11654,1.3094,1.597270662,0.945122587
173.1504,94.16678306,0.464558473,23.216362,1.3815,1.586088518,0.949670709
173.3028,93.42400164,0.456622912,22.423374,1.3614,1.607107977,0.941213125
173.4552,96.21798248,0.426968974,22.267672,1.1992,1.615909174,0.937789081
173.6076,95.98818986,0.428341289,22.180296,1.3504,1.64801227,0.925901582
173.76,96.3439425,0.412350835,22.594316,1.2561,1.63243729,0.931549645
173.9124,94.83982869,0.423389021,22.510242,1.2364,1.614342553,0.938393439
174.0648,96.56459867,0.432338902,22.316694,1.197,1.592990594,0.946850403
174.2172,95.33480353,0.452088305,22.611842,1.2038,1.590061248,0.948042271
174.3696,93.75167773,0.466109785,22.982428,1.23,1.589484252,0.948277924
174.522,94.70192576,0.458890215,22.67458,1.2055,1.585391082,0.949958017
174.6744,94.80757952,0.447434368,22.112732,1.1639,1.584809044,0.950198112
174.8268,94.90313216,0.432100239,22.879558,1.145,1.606077265,0.941618683
174.9792,93.48942928,0.4575179,22.461474,1.1704,1.566665254,0.957829763
175.1316,95.4939325,0.458830549,22.370034,1.1496,1.553529093,0.963530618
175.284,98.58514154,0.45924821,22.094698,1.1409,1.564971555,0.958556592
175.4364,100.2829905,0.437828162,22.439376,1.0662,1.569376551,0.956671336
175.5888,103.1090992,0.431622912,22.627844,1.0811,1.574626209,0.954446268
175.7412,104.9625508,0.429713604,22.767544,1.1183,1.572039995,0.955539478
175.8936,97.66745422,0.441050119,22.869398,1.1152,1.575184652,0.954210967
176.046,95.65879563,0.458890215,22.425914,1.1445,1.570471308,0.956205372
176.1984,92.52814284,0.466646778,22.290024,1.1493,1.583015153,0.950939966
176.3508,95.68311787,0.465453461,22.369272,1.1639,1.593549539,0.946623843
176.5032,95.98958929,0.468675418,22.593808,1.1665,1.616906917,0.937405341
176.6556,92.91173928,0.479952267,22.407118,1.1849,1.607549986,0.941039499
176.808,97.26286868,0.46473747,22.518624,1.2046,1.637421691,0.929717461
176.9604,98.17207245,0.461336516,22.476206,1.1638,1.646051079,0.92660027
177.1128,101.445608,0.449045346,22.485096,1.2154,1.637970112,0.929517283
177.2652,100.9605635,0.455787589,21.98751,1.1622,1.605878522,0.941696993
177.4176,99.95931325,0.438066826,21.904452,1.2025,1.622756487,0.9351738
177.57,97.51158361,0.436873508,21.746972,1.2064,1.655101746,0.923406241
177.7224,94.71521298,0.436813842,21.57603,1.2247,1.656481969,0.922925982
177.8748,91.59823381,0.442601432,21.268182,1.1993,1.634796301,0.930679634
178.0272,92.05929433,0.436575179,21.296122,1.1704,1.59155719,0.94743267
178.1796,94.30195257,0.437529833,21.180552,1.1805,1.58864323,0.948621933
178.332,94.24516593,0.435620525,21.100288,1.1879,1.597551819,0.945009654
178.4844,97.54074097,0.4349642,20.952968,1.2005,1.580355792,0.952044887
178.6368,99.68037772,0.431085919,20.940776,1.174,1.550061773,0.965059582
178.7892,100.8831634,0.428937947,20.976336,1.163,1.542418028,0.968465522
178.9416,94.72289083,0.409725537,21.64207,1.1842,1.546189312,0.96677904
179.094,91.21572078,0.408472554,22.402292,1.1509,1.540312365,0.96941226
179.2464,89.7988803,0.412052506,23.053294,1.1463,1.531736268,0.973305752
179.3988,95.38484079,0.430608592,23.224998,1.1168,1.553408384,0.963583678
179.5512,96.82625482,0.431085919,23.368,1.1411,1.555872229,0.962503077
179.7036,99.13315061,0.431205251,23.468076,1.1448,1.571033192,0.955966615
179.856,97.20990372,0.435501193,23.437596,1.1503,1.555976047,0.962457656
180.0084,97.45853054,0.438902148,23.521924,1.1516,1.52036082,0.978562199
180.1608,94.16896796,0.455190931,23.355808,1.1368,1.521143914,0.978197007
180.3132,90.42193666,0.463245823,23.06066,1.1559,1.517884438,0.979720271
180.4656,88.86364453,0.46849642,22.469602,1.1815,1.530170393,0.974023121
180.618,92.29704134,0.448150358,22.297898,1.1607,1.559141522,0.961077095
180.7704,96.40939899,0.439498807,21.951188,1.1657,1.565538582,0.958312988
180.9228,95.1822554,0.432935561,21.79193,1.1678,1.536382124,0.971189101
181.0752,97.15425222,0.420942721,22.072854,1.1604,1.51122244,0.982859932
181.2276,100.4973883,0.413902148,22.76856,1.1611,1.527707219,0.975155588
181.38,101.5015193,0.435620525,22.775418,1.1811,1.528091902,0.974978403
181.5324,97.30649579,0.456563246,22.323298,1.1793,1.558624054,0.961302202
181.6848,94.58771437,0.462649165,21.78939,1.187,1.57083953,0.956048876
181.8372,99.09274196,0.442064439,21.818854,1.2095,1.556934645,0.962038692
181.9896,102.8243798,0.430250597,22.135338,1.204,1.545799686,0.966952732
182.142,100.8262973,0.437291169,22.138386,1.1928,1.534328621,0.972122507
182.2944,96.8676816,0.441169451,22.194774,1.2072,1.518691452,0.979342336
182.4468,96.16746632,0.452684964,21.726398,1.2142,1.509650591,0.983605829
182.5992,100.1669613,0.444152745,21.762974,1.2081,1.511989964,0.982496423
182.7516,97.47304575,0.446181384,21.80463,1.1838,1.51114729,0.982895549
182.904,98.12332564,0.442124105,22.005798,1.1802,1.501600289,0.987456371
183.0564,101.571711,0.438902148,22.071584,1.1843,1.493108407,0.991572755
183.2088,103.9200491,0.430608592,22.299422,1.1669,1.499873409,0.988288943
183.3612,103.0832265,0.436396181,22.402546,1.1763,1.518685002,0.979345355
183.5136,99.61345303,0.427088305,22.934676,1.191,1.525481633,0.976183036
183.666,100.547583,0.440334129,22.719284,1.1892,1.502768622,0.986894404
183.8184,98.5650324,0.436455847,22.805136,1.1858,1.503865668,0.986367694
183.9708,96.84383649,0.45477327,22.164548,1.2005,1.517459974,0.979919262
184.1232,97.17497255,0.443198091,22.240494,1.1548,1.543196072,0.968116626
184.2756,95.886723,0.453221957,21.820886,1.1863,1.542729655,0.96832572
184.428,94.3213716,0.43800716,21.870162,1.1868,1.535529902,0.971576055
184.5804,92.48916245,0.4400358,21.67382,1.217,1.520963823,0.978280948
184.7328,92.16037477,0.426431981,22.30755,1.1291,1.52481389,0.97649208
184.8852,90.58146475,0.460143198,22.629368,1.183,1.521158482,0.978190218
185.0376,90.21330541,0.481980907,23.113238,1.1391,1.536903115,0.970952836
185.19,92.6861478,0.511217184,22.540214,1.1307,1.529607596,0.974281439
185.3424,93.26042063,0.498329356,22.399244,1.1672,1.561400889,0.960096885
185.4948,90.81908696,0.484844869,22.094444,1.1654,1.549747509,0.965198657
185.6472,89.29832455,0.462887828,22.369018,1.1286,1.580067036,0.952165231
185.7996,90.78516692,0.466646778,22.302216,1.2161,1.564026856,0.958963058
185.952,93.87368748,0.46575179,22.22373,1.1552,1.572100346,0.955513902
186.1044,98.01343198,0.462470167,22.230842,1.1924,1.562720588,0.959526341
186.2568,98.40703203,0.456682578,22.38502,1.1998,1.581995382,0.951362938
186.4092,99.56294661,0.460381862,22.542246,1.1121,1.584830001,0.950189462
186.5616,95.64742165,0.461813842,22.3647,1.1509,1.573182902,0.955055655
186.714,96.65629278,0.468914081,22.083268,1.1388,1.544042903,0.967737452
186.8664,96.683998,0.454594272,21.985732,1.1602,1.520642953,0.978430572
187.0188,100.4776468,0.460859189,21.816568,1.1676,1.51221386,0.982390471
187.1712,100.6456955,0.454892601,22.005544,1.199,1.506260991,0.985220926
187.3236,99.75569312,0.475357995,21.914104,1.1472,1.468986344,1.003565668
187.476,97.48203532,0.47673031,21.760434,1.1898,1.461461593,1.007395777
187.6284,95.98366993,0.482637232,21.480272,1.1841,1.456891205,1.009742392
187.7808,94.87120151,0.466050119,21.48205,1.1399,1.463457701,1.006375693
187.9332,94.82926115,0.451610979,21.700236,1.1538,1.461486575,1.007382992
188.0856,95.16538264,0.436754177,22.136354,1.2109,1.450851436,1.012866739
188.238,93.12829232,0.437708831,22.490684,1.2846,1.45717609,1.009595675
188.3904,91.55785437,0.431801909,22.563328,1.208,1.447618064,1.014550172
188.5428,91.79027115,0.432696897,22.31136,1.2292,1.459509107,1.008396392
188.6952,94.778539,0.434128878,22.020784,1.2017,1.459215202,1.008547255
188.8476,98.86174301,0.439081146,21.975318,1.1886,1.457865388,1.00924093
189,97.94396461,0.442959427,22.008338,1.1867,1.47168603,1.002201728
189.1524,98.65547684,0.441825776,22.389338,1.1506,1.506062957,0.985315566
189.3048,94.16153261,0.446539379,22.618954,1.1429,1.508764299,0.984027264
189.4572,94.64676235,0.454355609,22.532594,1.1781,1.505870124,0.985407749
189.6096,92.23976984,0.456264916,22.246336,1.2336,1.498399948,0.989001165
189.762,93.55454099,0.460918854,22.169628,1.1929,1.510436428,0.983232679
189.9144,95.27555632,0.457040573,22.742144,1.1965,1.519413535,0.979004616
190.0668,97.03725747,0.453699284,22.617684,1.1851,1.511391037,0.982780043
190.2192,96.8556067,0.44928401,22.703282,1.1913,1.501476322,0.987516061
190.3716,96.32223539,0.447434368,22.52726,1.1742,1.478560003,0.998753383
190.524,97.58896912,0.449224344,22.452838,1.1642,1.511465894,0.982744579
190.6764,97.18949178,0.449164678,22.72792,1.1597,1.540121744,0.969498146
190.8288,95.10427394,0.459606205,22.522688,1.2076,1.506771017,0.98497733
190.9812,94.46242427,0.464319809,22.718776,1.1862,1.482572348,0.996756978
191.1336,98.5600293,0.467840095,22.128734,1.1904,1.495568154,0.990374678
191.286,100.459503,0.450536993,22.083776,1.184,1.487853998,0.994147586
191.4384,101.0280722,0.44451074,21.599906,1.1449,1.496668103,0.989840431
191.5908,99.70378426,0.43902148,21.715476,1.2247,1.474806329,1.000632043
191.7432,98.21995714,0.442840095,21.698712,1.2463,1.474637522,1.000716776
191.8956,94.9746685,0.439856802,21.805138,1.1554,1.473835628,1.001119581
192.048,93.77072884,0.439140811,21.735034,1.2148,1.486551475,0.994789126
192.2004,93.65638852,0.424463007,21.914866,1.2677,1.493914693,0.991179521
192.3528,95.35059725,0.406622912,21.98751,1.2574,1.490115179,0.993036944
192.5052,94.00683355,0.393735084,22.04593,1.275,1.517435808,0.979930595
192.6576,96.1457037,0.39278043,21.83003,1.3302,1.525856419,0.976009735
192.81,95.62798506,0.393257757,21.83003,1.3414,1.504418835,0.986102466
192.9624,95.056224,0.390155131,21.801074,1.2836,1.514456845,0.981331231
193.1148,94.04525557,0.39278043,21.759926,1.2862,1.4925605,0.991840259
193.2672,95.7479819,0.395942721,21.590508,1.3189,1.541906829,0.968695029
193.4196,97.52072826,0.399701671,21.337016,1.3304,1.547214194,0.966322758
193.572,97.54524366,0.397494033,21.336508,1.2448,1.549189941,0.965445607
193.7244,96.82979194,0.392064439,21.547074,1.2123,1.569349269,0.956682961
193.8768,97.68323904,0.409844869,21.344128,1.2117,1.552502624,0.963982207
194.0292,96.84049765,0.415453461,21.22678,1.2717,1.545076349,0.967275523
194.1816,95.1941718,0.423508353,21.093684,1.3195,1.573127095,0.955079253
194.334,91.93482147,0.413782816,21.36775,1.3826,1.535108783,0.971767484
194.4864,92.2607717,0.422315036,21.324316,1.2171,1.591976311,0.94726223
194.6388,93.54821486,0.435083532,21.33981,1.1497,1.595317485,0.945909052
194.7912,99.69555352,0.455906921,21.184616,1.1876,1.573479985,0.954930075
194.9436,100.169567,0.449940334,21.665946,1.2577,1.57978281,0.952283757
195.096,102.0102959,0.4650358,21.778468,1.169,1.58058297,0.951950259
195.2484,95.51901129,0.451610979,21.973032,1.2204,1.583183985,0.950870027
195.4008,91.4968608,0.454355609,22.068282,1.2065,1.5707873,0.956071067
195.5532,88.29719835,0.45202864,22.116796,1.0958,1.549108878,0.965481532
195.7056,90.45131976,0.461515513,22.042882,1.1165,1.542713184,0.968333107
195.858,93.6292952,0.469152745,21.66366,1.1591,1.533545152,0.972479534
196.0104,98.78640837,0.456085919,21.608034,1.116,1.55331828,0.963623292
196.1628,98.43966517,0.452326969,21.713444,1.1713,1.526714502,0.975613385
196.3152,99.5307008,0.449701671,22.018498,1.1361,1.521516914,0.978023233
196.4676,96.55298841,0.449940334,22.112478,1.1299,1.556431492,0.962258503
196.62,103.3770434,0.447494033,22.17928,1.1345,1.524765239,0.976514611
196.7724,108.4339114,0.451670644,21.938742,1.1031,1.521608604,0.977980533
196.9248,108.2160029,0.451372315,21.863558,1.143,1.543659386,0.9679091
197.0772,104.237523,0.448747017,21.88464,1.1732,1.542971968,0.968217069
197.2296,100.1814464,0.44349642,21.916898,1.2012,1.55381366,0.963405581
197.382,100.6504562,0.444689737,21.959824,1.2278,1.559987897,0.960709396
197.5344,98.31463182,0.447911695,21.745448,1.2402,1.55205712,0.964178479
197.6868,96.16816595,0.445823389,21.691092,1.2021,1.559712788,0.960828848
197.8392,95.43580788,0.444809069,21.505926,1.162,1.575749897,0.953973072
197.9916,95.38166862,0.450298329,21.38807,1.0954,1.604388239,0.94228533
198.144,98.87459695,0.456145585,21.599652,1.2008,1.608526192,0.940656655
198.2964,100.8446498,0.455966587,21.5011,1.1483,1.647758837,0.925991665
198.4488,102.7997048,0.445584726,21.37918,1.1833,1.663499343,0.920512363
198.6012,100.5703576,0.439618138,20.896072,1.1282,1.631770253,0.931796586
198.7536,98.70552867,0.431563246,20.900898,1.1056,1.635053698,0.930585017
198.906,97.4247991,0.435620525,20.926806,1.1006,1.643898371,0.927371356
199.0584,94.95233459,0.432995227,21.281644,1.1295,1.652883557,0.924181874
199.2108,94.0026161,0.44146778,21.303234,1.1379,1.644314938,0.927221804
199.3632,99.16156467,0.443914081,21.239226,1.1367,1.64617791,0.926554976
199.5156,103.1735584,0.450298329,21.101812,1.1301,1.648556825,0.925708224
199.668,105.875422,0.456085919,21.051774,1.1774,1.609091871,0.940435203
199.8204,101.7928949,0.458293556,21.079206,1.176,1.607230127,0.941165126
199.9728,98.14693584,0.458711217,21.184362,1.1176,1.593890958,0.94648559
200.1252,96.73416871,0.454415274,21.623782,1.0993,1.573889707,0.954757007
200.2776,95.64577856,0.433174224,22.292818,1.18,1.621767565,0.935548867
200.43,95.92017095,0.426849642,22.453346,1.2046,1.646899122,0.926297704
200.5824,97.73129078,0.415274463,22.269196,1.1894,1.627050698,0.933555545
200.7348,97.21869513,0.419809069,21.798788,1.2219,1.662148558,0.9209733
200.8872,96.62979556,0.408174224,21.820886,1.1794,1.678471312,0.915521315
201.0396,95.97446454,0.409665871,22.01418,1.1366,1.639059099,0.929120624
201.192,97.30375044,0.420047733,22.239986,1.123,1.610648692,0.939827225
201.3444,99.72148316,0.435441527,22.430232,1.1405,1.615633068,0.937895433
