TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1808.19,1809.26,10.7848,114.552,-11.7572,8.19155,7.89785,84.8287,2.25272,0.65734,mudstone
1809.26,1810.34,10.0517,105.132,-12.0459,10.5384,9.52032,69.9275,2.44654,0.52751,muddy siltstone
1810.34,1814.09,10.3854,124.484,-11.8512,8.79441,8.32592,79.2278,2.35202,0.479006,mudstone
1814.09,1814.66,10.063,115.79,-12.2427,10.3666,9.49352,70.9318,2.41408,0.511125,silty mudstone
1814.66,1815.16,10.1246,125.069,-11.7561,9.09387,8.60478,77.2209,2.35393,0.509979,mudstone
1815.16,1816.05,9.92441,117.589,-11.8108,9.83778,9.14005,73.5017,2.40262,0.486143,silty mudstone
1816.05,1816.88,10.521,123.509,-12.024,8.44294,8.17743,80.0921,2.35584,0.492702,mudstone
1816.88,1817.51,10.1883,124.423,-12.0207,9.07574,8.80832,73.3079,2.3778,0.507904,silty mudstone
1817.51,1819.86,9.81043,118.588,-11.7167,9.18528,9.064,77.2005,2.42649,0.567033,mudstone
1819.86,1821.83,8.1635,90.0769,-24.7127,14.2997,13.8778,71.7058,2.42553,0.427918,siltstone
1821.83,1823.03,8.05774,75.9322,-30.1272,12.6858,12.8826,75.2014,2.39116,0.267865,muddy siltstone
1823.03,1825.5,7.991,83.0451,-27.7644,14.4865,14.6384,74.2523,2.40071,0.240778,siltstone
1825.5,1826.13,8.04336,71.2542,-32.2527,12.6038,12.7993,73.021,2.35584,0.177892,muddy siltstone
1826.13,1826.76,8.05055,76.7251,-33.8283,13.473,13.4288,76.1745,2.35488,0.192509,siltstone
1826.76,1827.89,7.9489,78.2289,-33.4532,10.9371,11.1051,76.4289,2.33197,0.18986,muddy siltstone
1827.89,1830.28,8.04542,73.1468,-30.1687,13.0838,12.9478,77.0529,2.34342,0.383577,siltstone
1830.28,1831.34,9.27138,115.92,-14.483,10.0687,10.3077,72.3749,2.48569,0.39173,silty mudstone
1831.34,1832.54,8.6584,99.0146,-16.7277,12.0104,12.0185,71.9214,2.42649,0.422215,muddy siltstone
1832.54,1834.23,8.14091,77.9497,-26.9793,15.4077,15.2229,77.0806,2.36156,0.407799,siltstone
1834.23,1835.05,9.30526,107.687,-15.0538,9.88349,10.3388,73.9724,2.37971,0.381882,mudstone
1835.05,1835.74,8.41813,89.9226,-15.7743,15.2627,15.0896,67.4053,2.41503,0.369579,siltstone
1835.74,1836.31,8.43046,88.1236,-15.8049,12.7599,12.9934,71.2204,2.41599,0.376784,muddy siltstone
1836.31,1836.75,8.17274,75.6308,-19.3628,17.3101,16.6578,73.9796,2.43604,0.346821,siltstone
1836.75,1837.37,8.43251,78.6561,-18.3164,13.0412,13.1231,73.8028,2.42362,0.382327,muddy siltstone
1837.37,1837.88,8.11934,76.8741,-20.2364,17.4432,16.6795,74.1643,2.39498,0.198263,siltstone
