,starttime,resolution,speed,volume,occupancy
5614,2011-03-10T17:50:00,0:05:00,NA,NA,NA
5616,2011-03-10T17:55:00,0:05:00,NA,NA,NA
5618,2011-03-10T18:00:00,0:05:00,NA,NA,NA
5620,2011-03-10T18:05:00,0:05:00,NA,NA,NA
5622,2011-03-10T18:10:00,0:05:00,NA,NA,NA
5624,2011-03-10T18:15:00,0:05:00,NA,NA,NA
5626,2011-03-10T18:20:00,0:05:00,NA,NA,NA
5628,2011-03-10T18:25:00,0:05:00,NA,NA,NA
5630,2011-03-10T18:30:00,0:05:00,NA,NA,NA
5632,2011-03-10T18:35:00,0:05:00,NA,NA,NA
5634,2011-03-10T18:40:00,0:05:00,NA,NA,NA
5636,2011-03-10T18:45:00,0:05:00,NA,NA,NA
5638,2011-03-10T18:50:00,0:05:00,NA,NA,NA
5640,2011-03-10T18:55:00,0:05:00,NA,NA,NA
5642,2011-03-10T19:00:00,0:05:00,NA,NA,NA
5644,2011-03-10T19:05:00,0:05:00,NA,NA,NA
5646,2011-03-10T19:10:00,0:05:00,NA,NA,NA
5648,2011-03-10T19:15:00,0:05:00,NA,NA,NA
5650,2011-03-10T19:20:00,0:05:00,NA,NA,NA
5652,2011-03-10T19:25:00,0:05:00,NA,NA,NA
5654,2011-03-10T19:30:00,0:05:00,NA,NA,NA
5656,2011-03-10T19:35:00,0:05:00,NA,NA,NA
5658,2011-03-10T19:40:00,0:05:00,NA,NA,NA
5660,2011-03-10T19:45:00,0:05:00,NA,NA,NA
5662,2011-03-10T19:50:00,0:05:00,NA,NA,NA
5664,2011-03-10T19:55:00,0:05:00,NA,NA,NA
5666,2011-03-10T20:00:00,0:05:00,NA,NA,NA
5668,2011-03-10T20:05:00,0:05:00,NA,NA,NA
5670,2011-03-10T20:10:00,0:05:00,NA,NA,NA
5672,2011-03-10T20:15:00,0:05:00,NA,NA,NA
5674,2011-03-10T20:20:00,0:05:00,NA,NA,NA
5676,2011-03-10T20:25:00,0:05:00,NA,NA,NA
5678,2011-03-10T20:30:00,0:05:00,NA,NA,NA
5680,2011-03-10T20:35:00,0:05:00,NA,NA,NA
5682,2011-03-10T20:40:00,0:05:00,NA,NA,NA
5684,2011-03-10T20:45:00,0:05:00,NA,NA,NA
5686,2011-03-10T20:50:00,0:05:00,NA,NA,NA
5688,2011-03-10T20:55:00,0:05:00,NA,NA,NA
5690,2011-03-10T21:00:00,0:05:00,NA,NA,NA
5692,2011-03-10T21:05:00,0:05:00,NA,NA,NA
5694,2011-03-10T21:10:00,0:05:00,NA,NA,NA
5696,2011-03-10T21:15:00,0:05:00,NA,NA,NA
5698,2011-03-10T21:20:00,0:05:00,NA,NA,NA
5700,2011-03-10T21:25:00,0:05:00,NA,NA,NA
5702,2011-03-10T21:30:00,0:05:00,NA,NA,NA
5704,2011-03-10T21:35:00,0:05:00,NA,NA,NA
5706,2011-03-10T21:40:00,0:05:00,NA,NA,NA
5708,2011-03-10T21:45:00,0:05:00,NA,NA,NA
5710,2011-03-10T21:50:00,0:05:00,NA,NA,NA
5712,2011-03-10T21:55:00,0:05:00,NA,NA,NA
5714,2011-03-10T22:00:00,0:05:00,NA,NA,NA
5716,2011-03-10T22:05:00,0:05:00,NA,NA,NA
5718,2011-03-10T22:10:00,0:05:00,NA,NA,NA
5720,2011-03-10T22:15:00,0:05:00,NA,NA,NA
5722,2011-03-10T22:20:00,0:05:00,NA,NA,NA
5724,2011-03-10T22:25:00,0:05:00,NA,NA,NA
5726,2011-03-10T22:30:00,0:05:00,NA,NA,NA
5728,2011-03-10T22:35:00,0:05:00,NA,NA,NA
5730,2011-03-10T22:40:00,0:05:00,NA,NA,NA
5732,2011-03-10T22:45:00,0:05:00,NA,NA,NA
5734,2011-03-10T22:50:00,0:05:00,NA,NA,NA
5736,2011-03-10T22:55:00,0:05:00,NA,NA,NA
5738,2011-03-10T23:00:00,0:05:00,NA,NA,NA
5740,2011-03-10T23:05:00,0:05:00,NA,NA,NA
5742,2011-03-10T23:10:00,0:05:00,NA,NA,NA
5744,2011-03-10T23:15:00,0:05:00,NA,NA,NA
5746,2011-03-10T23:20:00,0:05:00,NA,NA,NA
5748,2011-03-10T23:25:00,0:05:00,NA,NA,NA
5750,2011-03-10T23:30:00,0:05:00,NA,NA,NA
5752,2011-03-10T23:35:00,0:05:00,NA,NA,NA
5754,2011-03-10T23:40:00,0:05:00,NA,NA,NA
5756,2011-03-10T23:45:00,0:05:00,NA,NA,NA
5758,2011-03-10T23:50:00,0:05:00,NA,NA,NA
5760,2011-03-10T23:55:00,0:05:00,NA,NA,NA
5761,2011-03-11T00:00:00,0:05:00,NA,NA,NA
5763,2011-03-11T00:05:00,0:05:00,NA,NA,NA
5765,2011-03-11T00:10:00,0:05:00,NA,NA,NA
5768,2011-03-11T00:15:00,0:05:00,NA,NA,NA
5769,2011-03-11T00:20:00,0:05:00,NA,NA,NA
5771,2011-03-11T00:25:00,0:05:00,NA,NA,NA
5774,2011-03-11T00:30:00,0:05:00,NA,NA,NA
5776,2011-03-11T00:35:00,0:05:00,NA,NA,NA
5777,2011-03-11T00:40:00,0:05:00,NA,NA,NA
5780,2011-03-11T00:45:00,0:05:00,NA,NA,NA
5781,2011-03-11T00:50:00,0:05:00,NA,NA,NA
5784,2011-03-11T00:55:00,0:05:00,NA,NA,NA
5786,2011-03-11T01:00:00,0:05:00,NA,NA,NA
5788,2011-03-11T01:05:00,0:05:00,NA,NA,NA
5789,2011-03-11T01:10:00,0:05:00,NA,NA,NA
5791,2011-03-11T01:15:00,0:05:00,NA,NA,NA
5794,2011-03-11T01:20:00,0:05:00,NA,NA,NA
5796,2011-03-11T01:25:00,0:05:00,NA,NA,NA
5797,2011-03-11T01:30:00,0:05:00,NA,NA,NA
5800,2011-03-11T01:35:00,0:05:00,NA,NA,NA
5802,2011-03-11T01:40:00,0:05:00,NA,NA,NA
5804,2011-03-11T01:45:00,0:05:00,NA,NA,NA
5805,2011-03-11T01:50:00,0:05:00,NA,NA,NA
5808,2011-03-11T01:55:00,0:05:00,NA,NA,NA
5809,2011-03-11T02:00:00,0:05:00,NA,NA,NA
5812,2011-03-11T02:05:00,0:05:00,NA,NA,NA
5813,2011-03-11T02:10:00,0:05:00,NA,NA,NA
5816,2011-03-11T02:15:00,0:05:00,NA,NA,NA
5818,2011-03-11T02:20:00,0:05:00,NA,NA,NA
5820,2011-03-11T02:25:00,0:05:00,NA,NA,NA
5822,2011-03-11T02:30:00,0:05:00,NA,NA,NA
5824,2011-03-11T02:35:00,0:05:00,NA,NA,NA
5826,2011-03-11T02:40:00,0:05:00,NA,NA,NA
5828,2011-03-11T02:45:00,0:05:00,NA,NA,NA
5830,2011-03-11T02:50:00,0:05:00,NA,NA,NA
5832,2011-03-11T02:55:00,0:05:00,NA,NA,NA
5834,2011-03-11T03:00:00,0:05:00,NA,NA,NA
5836,2011-03-11T03:05:00,0:05:00,NA,NA,NA
5838,2011-03-11T03:10:00,0:05:00,NA,NA,NA
5840,2011-03-11T03:15:00,0:05:00,NA,NA,NA
5842,2011-03-11T03:20:00,0:05:00,NA,NA,NA
5844,2011-03-11T03:25:00,0:05:00,NA,NA,NA
5846,2011-03-11T03:30:00,0:05:00,NA,NA,NA
5848,2011-03-11T03:35:00,0:05:00,NA,NA,NA
5850,2011-03-11T03:40:00,0:05:00,NA,NA,NA
5852,2011-03-11T03:45:00,0:05:00,NA,NA,NA
5854,2011-03-11T03:50:00,0:05:00,NA,NA,NA
5856,2011-03-11T03:55:00,0:05:00,NA,NA,NA
5858,2011-03-11T04:00:00,0:05:00,NA,NA,NA
5860,2011-03-11T04:05:00,0:05:00,NA,NA,NA
5862,2011-03-11T04:10:00,0:05:00,NA,NA,NA
5864,2011-03-11T04:15:00,0:05:00,NA,NA,NA
5866,2011-03-11T04:20:00,0:05:00,NA,NA,NA
5868,2011-03-11T04:25:00,0:05:00,NA,NA,NA
5870,2011-03-11T04:30:00,0:05:00,NA,NA,NA
5872,2011-03-11T04:35:00,0:05:00,NA,NA,NA
5874,2011-03-11T04:40:00,0:05:00,NA,NA,NA
5876,2011-03-11T04:45:00,0:05:00,NA,NA,NA
5878,2011-03-11T04:50:00,0:05:00,NA,NA,NA
5880,2011-03-11T04:55:00,0:05:00,NA,NA,NA
5882,2011-03-11T05:00:00,0:05:00,NA,NA,NA
5884,2011-03-11T05:05:00,0:05:00,NA,NA,NA
5886,2011-03-11T05:10:00,0:05:00,NA,NA,NA
5888,2011-03-11T05:15:00,0:05:00,NA,NA,NA
5890,2011-03-11T05:20:00,0:05:00,NA,NA,NA
5892,2011-03-11T05:25:00,0:05:00,NA,NA,NA
5894,2011-03-11T05:30:00,0:05:00,NA,NA,NA
5896,2011-03-11T05:35:00,0:05:00,NA,NA,NA
5898,2011-03-11T05:40:00,0:05:00,NA,NA,NA
5900,2011-03-11T05:45:00,0:05:00,NA,NA,NA
5902,2011-03-11T05:50:00,0:05:00,NA,NA,NA
5903,2011-03-11T05:55:00,0:05:00,NA,NA,NA
5906,2011-03-11T06:00:00,0:05:00,NA,NA,NA
5908,2011-03-11T06:05:00,0:05:00,NA,NA,NA
5909,2011-03-11T06:10:00,0:05:00,NA,NA,NA
5912,2011-03-11T06:15:00,0:05:00,NA,NA,NA
5914,2011-03-11T06:20:00,0:05:00,NA,NA,NA
5916,2011-03-11T06:25:00,0:05:00,NA,NA,NA
5918,2011-03-11T06:30:00,0:05:00,NA,NA,NA
5920,2011-03-11T06:35:00,0:05:00,NA,NA,NA
5922,2011-03-11T06:40:00,0:05:00,NA,NA,NA
5924,2011-03-11T06:45:00,0:05:00,NA,NA,NA
5926,2011-03-11T06:50:00,0:05:00,NA,NA,NA
5928,2011-03-11T06:55:00,0:05:00,NA,NA,NA
5930,2011-03-11T07:00:00,0:05:00,NA,NA,NA
5932,2011-03-11T07:05:00,0:05:00,NA,NA,NA
5934,2011-03-11T07:10:00,0:05:00,NA,NA,NA
5936,2011-03-11T07:15:00,0:05:00,NA,NA,NA
5938,2011-03-11T07:20:00,0:05:00,NA,NA,NA
5940,2011-03-11T07:25:00,0:05:00,NA,NA,NA
5942,2011-03-11T07:30:00,0:05:00,NA,NA,NA
5944,2011-03-11T07:35:00,0:05:00,NA,NA,NA
5946,2011-03-11T07:40:00,0:05:00,NA,NA,NA
5948,2011-03-11T07:45:00,0:05:00,NA,NA,NA
5950,2011-03-11T07:50:00,0:05:00,NA,NA,NA
5952,2011-03-11T07:55:00,0:05:00,NA,NA,NA
5954,2011-03-11T08:00:00,0:05:00,NA,NA,NA
5956,2011-03-11T08:05:00,0:05:00,NA,NA,NA
5958,2011-03-11T08:10:00,0:05:00,NA,NA,NA
5960,2011-03-11T08:15:00,0:05:00,NA,NA,NA
5962,2011-03-11T08:20:00,0:05:00,NA,NA,NA
5964,2011-03-11T08:25:00,0:05:00,NA,NA,NA
5966,2011-03-11T08:30:00,0:05:00,NA,NA,NA
5968,2011-03-11T08:35:00,0:05:00,NA,NA,NA
5970,2011-03-11T08:40:00,0:05:00,NA,NA,NA
5972,2011-03-11T08:45:00,0:05:00,NA,NA,NA
5974,2011-03-11T08:50:00,0:05:00,NA,NA,NA
5976,2011-03-11T08:55:00,0:05:00,NA,NA,NA
5978,2011-03-11T09:00:00,0:05:00,NA,NA,NA
5980,2011-03-11T09:05:00,0:05:00,NA,NA,NA
5982,2011-03-11T09:10:00,0:05:00,NA,NA,NA
5984,2011-03-11T09:15:00,0:05:00,NA,NA,NA
5986,2011-03-11T09:20:00,0:05:00,NA,NA,NA
5988,2011-03-11T09:25:00,0:05:00,NA,NA,NA
5990,2011-03-11T09:30:00,0:05:00,NA,NA,NA
5992,2011-03-11T09:35:00,0:05:00,NA,NA,NA
5994,2011-03-11T09:40:00,0:05:00,NA,NA,NA
5996,2011-03-11T09:45:00,0:05:00,NA,NA,NA
5998,2011-03-11T09:50:00,0:05:00,NA,NA,NA
6000,2011-03-11T09:55:00,0:05:00,NA,NA,NA
6002,2011-03-11T10:00:00,0:05:00,NA,NA,NA
6004,2011-03-11T10:05:00,0:05:00,NA,NA,NA
6006,2011-03-11T10:10:00,0:05:00,NA,NA,NA
6008,2011-03-11T10:15:00,0:05:00,NA,NA,NA
6010,2011-03-11T10:20:00,0:05:00,NA,NA,NA
6012,2011-03-11T10:25:00,0:05:00,NA,NA,NA
6014,2011-03-11T10:30:00,0:05:00,NA,NA,NA
6016,2011-03-11T10:35:00,0:05:00,NA,NA,NA
6018,2011-03-11T10:40:00,0:05:00,NA,NA,NA
6020,2011-03-11T10:45:00,0:05:00,NA,NA,NA
6022,2011-03-11T10:50:00,0:05:00,NA,NA,NA
6024,2011-03-11T10:55:00,0:05:00,NA,NA,NA
6026,2011-03-11T11:00:00,0:05:00,NA,NA,NA
6028,2011-03-11T11:05:00,0:05:00,NA,NA,NA
6030,2011-03-11T11:10:00,0:05:00,NA,NA,NA
6032,2011-03-11T11:15:00,0:05:00,NA,NA,NA
6034,2011-03-11T11:20:00,0:05:00,NA,NA,NA
6036,2011-03-11T11:25:00,0:05:00,NA,NA,NA
6038,2011-03-11T11:30:00,0:05:00,NA,NA,NA
6040,2011-03-11T11:35:00,0:05:00,NA,NA,NA
6042,2011-03-11T11:40:00,0:05:00,NA,NA,NA
6044,2011-03-11T11:45:00,0:05:00,NA,NA,NA
6046,2011-03-11T11:50:00,0:05:00,NA,NA,NA
6048,2011-03-11T11:55:00,0:05:00,NA,NA,NA
6050,2011-03-11T12:00:00,0:05:00,NA,NA,NA
6052,2011-03-11T12:05:00,0:05:00,NA,NA,NA
6054,2011-03-11T12:10:00,0:05:00,NA,NA,NA
6056,2011-03-11T12:15:00,0:05:00,NA,NA,NA
6058,2011-03-11T12:20:00,0:05:00,NA,NA,NA
6060,2011-03-11T12:25:00,0:05:00,NA,NA,NA
6062,2011-03-11T12:30:00,0:05:00,NA,NA,NA
6064,2011-03-11T12:35:00,0:05:00,NA,NA,NA
6066,2011-03-11T12:40:00,0:05:00,NA,NA,NA
6068,2011-03-11T12:45:00,0:05:00,NA,NA,NA
6070,2011-03-11T12:50:00,0:05:00,NA,NA,NA
6072,2011-03-11T12:55:00,0:05:00,NA,NA,NA
6074,2011-03-11T13:00:00,0:05:00,NA,NA,NA
6076,2011-03-11T13:05:00,0:05:00,NA,NA,NA
6078,2011-03-11T13:10:00,0:05:00,NA,NA,NA
6080,2011-03-11T13:15:00,0:05:00,NA,NA,NA
6082,2011-03-11T13:20:00,0:05:00,NA,NA,NA
6084,2011-03-11T13:25:00,0:05:00,NA,NA,NA
6086,2011-03-11T13:30:00,0:05:00,NA,NA,NA
6088,2011-03-11T13:35:00,0:05:00,NA,NA,NA
6090,2011-03-11T13:40:00,0:05:00,NA,NA,NA
6092,2011-03-11T13:45:00,0:05:00,NA,NA,NA
6094,2011-03-11T13:50:00,0:05:00,NA,NA,NA
6096,2011-03-11T13:55:00,0:05:00,NA,NA,NA
6098,2011-03-11T14:00:00,0:05:00,NA,NA,NA
6100,2011-03-11T14:05:00,0:05:00,NA,NA,NA
6102,2011-03-11T14:10:00,0:05:00,NA,NA,NA
6104,2011-03-11T14:15:00,0:05:00,NA,NA,NA
6106,2011-03-11T14:20:00,0:05:00,NA,NA,NA
6108,2011-03-11T14:25:00,0:05:00,NA,NA,NA
6110,2011-03-11T14:30:00,0:05:00,NA,NA,NA
6112,2011-03-11T14:35:00,0:05:00,NA,NA,NA
6114,2011-03-11T14:40:00,0:05:00,NA,NA,NA
6116,2011-03-11T14:45:00,0:05:00,NA,NA,NA
6118,2011-03-11T14:50:00,0:05:00,NA,NA,NA
6120,2011-03-11T14:55:00,0:05:00,NA,NA,NA
6122,2011-03-11T15:00:00,0:05:00,NA,NA,NA
6124,2011-03-11T15:05:00,0:05:00,NA,NA,NA
6126,2011-03-11T15:10:00,0:05:00,NA,NA,NA
6128,2011-03-11T15:15:00,0:05:00,NA,NA,NA
6130,2011-03-11T15:20:00,0:05:00,NA,NA,NA
6132,2011-03-11T15:25:00,0:05:00,NA,NA,NA
6134,2011-03-11T15:30:00,0:05:00,NA,NA,NA
6136,2011-03-11T15:35:00,0:05:00,NA,NA,NA
6138,2011-03-11T15:40:00,0:05:00,NA,NA,NA
6140,2011-03-11T15:45:00,0:05:00,NA,NA,NA
6142,2011-03-11T15:50:00,0:05:00,NA,NA,NA
6144,2011-03-11T15:55:00,0:05:00,NA,NA,NA
6146,2011-03-11T16:00:00,0:05:00,NA,NA,NA
6148,2011-03-11T16:05:00,0:05:00,NA,NA,NA
6150,2011-03-11T16:10:00,0:05:00,NA,NA,NA
6152,2011-03-11T16:15:00,0:05:00,NA,NA,NA
6154,2011-03-11T16:20:00,0:05:00,NA,NA,NA
6156,2011-03-11T16:25:00,0:05:00,NA,NA,NA
6158,2011-03-11T16:30:00,0:05:00,NA,NA,NA
6160,2011-03-11T16:35:00,0:05:00,NA,NA,NA
6162,2011-03-11T16:40:00,0:05:00,NA,NA,NA
6164,2011-03-11T16:45:00,0:05:00,NA,NA,NA
6166,2011-03-11T16:50:00,0:05:00,NA,NA,NA
6168,2011-03-11T16:55:00,0:05:00,NA,NA,NA
6170,2011-03-11T17:00:00,0:05:00,NA,NA,NA
6172,2011-03-11T17:05:00,0:05:00,NA,NA,NA
6174,2011-03-11T17:10:00,0:05:00,NA,NA,NA
6175,2011-03-11T17:15:00,0:05:00,NA,NA,NA
6177,2011-03-11T17:20:00,0:05:00,NA,NA,NA
6180,2011-03-11T17:25:00,0:05:00,NA,NA,NA
6182,2011-03-11T17:30:00,0:05:00,NA,NA,NA
6184,2011-03-11T17:35:00,0:05:00,NA,NA,NA
6186,2011-03-11T17:40:00,0:05:00,NA,NA,NA
6188,2011-03-11T17:45:00,0:05:00,NA,NA,NA
6190,2011-03-11T17:50:00,0:05:00,NA,NA,NA
6192,2011-03-11T17:55:00,0:05:00,NA,NA,NA
6194,2011-03-11T18:00:00,0:05:00,NA,NA,NA
6196,2011-03-11T18:05:00,0:05:00,NA,NA,NA
6198,2011-03-11T18:10:00,0:05:00,NA,NA,NA
6200,2011-03-11T18:15:00,0:05:00,NA,NA,NA
6202,2011-03-11T18:20:00,0:05:00,NA,NA,NA
6204,2011-03-11T18:25:00,0:05:00,NA,NA,NA
6206,2011-03-11T18:30:00,0:05:00,NA,NA,NA
6208,2011-03-11T18:35:00,0:05:00,NA,NA,NA
6210,2011-03-11T18:40:00,0:05:00,NA,NA,NA
6212,2011-03-11T18:45:00,0:05:00,NA,NA,NA
6214,2011-03-11T18:50:00,0:05:00,NA,NA,NA
6216,2011-03-11T18:55:00,0:05:00,NA,NA,NA
6218,2011-03-11T19:00:00,0:05:00,NA,NA,NA
6220,2011-03-11T19:05:00,0:05:00,NA,NA,NA
6222,2011-03-11T19:10:00,0:05:00,NA,NA,NA
6224,2011-03-11T19:15:00,0:05:00,NA,NA,NA
6226,2011-03-11T19:20:00,0:05:00,NA,NA,NA
6228,2011-03-11T19:25:00,0:05:00,NA,NA,NA
6230,2011-03-11T19:30:00,0:05:00,NA,NA,NA
6232,2011-03-11T19:35:00,0:05:00,NA,NA,NA
6234,2011-03-11T19:40:00,0:05:00,NA,NA,NA
6236,2011-03-11T19:45:00,0:05:00,NA,NA,NA
6238,2011-03-11T19:50:00,0:05:00,NA,NA,NA
6240,2011-03-11T19:55:00,0:05:00,NA,NA,NA
6242,2011-03-11T20:00:00,0:05:00,NA,NA,NA
6244,2011-03-11T20:05:00,0:05:00,NA,NA,NA
6246,2011-03-11T20:10:00,0:05:00,NA,NA,NA
6248,2011-03-11T20:15:00,0:05:00,NA,NA,NA
6250,2011-03-11T20:20:00,0:05:00,NA,NA,NA
6252,2011-03-11T20:25:00,0:05:00,NA,NA,NA
6254,2011-03-11T20:30:00,0:05:00,NA,NA,NA
6256,2011-03-11T20:35:00,0:05:00,NA,NA,NA
6258,2011-03-11T20:40:00,0:05:00,NA,NA,NA
6260,2011-03-11T20:45:00,0:05:00,NA,NA,NA
6262,2011-03-11T20:50:00,0:05:00,NA,NA,NA
6264,2011-03-11T20:55:00,0:05:00,NA,NA,NA
6266,2011-03-11T21:00:00,0:05:00,NA,NA,NA
6268,2011-03-11T21:05:00,0:05:00,NA,NA,NA
6270,2011-03-11T21:10:00,0:05:00,NA,NA,NA
6272,2011-03-11T21:15:00,0:05:00,NA,NA,NA
6274,2011-03-11T21:20:00,0:05:00,NA,NA,NA
6276,2011-03-11T21:25:00,0:05:00,NA,NA,NA
6278,2011-03-11T21:30:00,0:05:00,NA,NA,NA
6280,2011-03-11T21:35:00,0:05:00,NA,NA,NA
6282,2011-03-11T21:40:00,0:05:00,NA,NA,NA
6284,2011-03-11T21:45:00,0:05:00,NA,NA,NA
6286,2011-03-11T21:50:00,0:05:00,NA,NA,NA
6288,2011-03-11T21:55:00,0:05:00,NA,NA,NA
6290,2011-03-11T22:00:00,0:05:00,NA,NA,NA
6292,2011-03-11T22:05:00,0:05:00,NA,NA,NA
6294,2011-03-11T22:10:00,0:05:00,NA,NA,NA
6296,2011-03-11T22:15:00,0:05:00,NA,NA,NA
6298,2011-03-11T22:20:00,0:05:00,NA,NA,NA
6300,2011-03-11T22:25:00,0:05:00,NA,NA,NA
6302,2011-03-11T22:30:00,0:05:00,NA,NA,NA
6304,2011-03-11T22:35:00,0:05:00,NA,NA,NA
6306,2011-03-11T22:40:00,0:05:00,NA,NA,NA
6308,2011-03-11T22:45:00,0:05:00,NA,NA,NA
6309,2011-03-11T22:50:00,0:05:00,NA,NA,NA
6312,2011-03-11T22:55:00,0:05:00,NA,NA,NA
6314,2011-03-11T23:00:00,0:05:00,NA,NA,NA
6316,2011-03-11T23:05:00,0:05:00,NA,NA,NA
6318,2011-03-11T23:10:00,0:05:00,NA,NA,NA
6320,2011-03-11T23:15:00,0:05:00,NA,NA,NA
6322,2011-03-11T23:20:00,0:05:00,NA,NA,NA
6324,2011-03-11T23:25:00,0:05:00,NA,NA,NA
6326,2011-03-11T23:30:00,0:05:00,NA,NA,NA
6328,2011-03-11T23:35:00,0:05:00,NA,NA,NA
6330,2011-03-11T23:40:00,0:05:00,NA,NA,NA
6332,2011-03-11T23:45:00,0:05:00,NA,NA,NA
6334,2011-03-11T23:50:00,0:05:00,NA,NA,NA
6336,2011-03-11T23:55:00,0:05:00,NA,NA,NA
6338,2011-03-12T00:00:00,0:05:00,62.44,18,1.2
6340,2011-03-12T00:05:00,0:05:00,63.57,14,1
6341,2011-03-12T00:10:00,0:05:00,60.57,7,0.47
6343,2011-03-12T00:15:00,0:05:00,61.33,6,0.14
6346,2011-03-12T00:20:00,0:05:00,61.78,9,0.33
6347,2011-03-12T00:25:00,0:05:00,68.8,5,0
6349,2011-03-12T00:30:00,0:05:00,66.73,11,0.33
6351,2011-03-12T00:35:00,0:05:00,61.08,13,0.79
6353,2011-03-12T00:40:00,0:05:00,59,2,0.13
6356,2011-03-12T00:45:00,0:05:00,65.33,6,0.07
6358,2011-03-12T00:50:00,0:05:00,61.4,10,0.53
6360,2011-03-12T00:55:00,0:05:00,63,1,0
6362,2011-03-12T01:00:00,0:05:00,66.5,4,0
6363,2011-03-12T01:05:00,0:05:00,67,1,0.13
6365,2011-03-12T01:10:00,0:05:00,65.43,7,0.33
6368,2011-03-12T01:15:00,0:05:00,61.13,8,0.5
6370,2011-03-12T01:20:00,0:05:00,64,1,0.07
6372,2011-03-12T01:25:00,0:05:00,NA,0,0
6373,2011-03-12T01:30:00,0:05:00,NA,0,0
6376,2011-03-12T01:35:00,0:05:00,76,2,0
6378,2011-03-12T01:40:00,0:05:00,63,2,0.13
6380,2011-03-12T01:45:00,0:05:00,59.75,8,0.43
6382,2011-03-12T01:50:00,0:05:00,65,5,0.36
6385,2011-03-12T04:00:00-07:00,0:05:00,70,3,0.07
6386,2011-03-12T04:05:00-07:00,0:05:00,59.75,8,0.53
6388,2011-03-12T04:10:00-07:00,0:05:00,62,6,0.4
6391,2011-03-12T04:15:00-07:00,0:05:00,60.5,4,0.13
6392,2011-03-12T04:20:00-07:00,0:05:00,67.5,8,0.4
6394,2011-03-12T04:25:00-07:00,0:05:00,NA,0,0
6397,2011-03-12T04:30:00-07:00,0:05:00,70,4,0.2
6398,2011-03-12T04:35:00-07:00,0:05:00,NA,0,0
6400,2011-03-12T04:40:00-07:00,0:05:00,61.5,6,0.4
6402,2011-03-12T04:45:00-07:00,0:05:00,67.67,6,0
6404,2011-03-12T04:50:00-07:00,0:05:00,58.5,4,0.13
6406,2011-03-12T04:55:00-07:00,0:05:00,62,2,0
6409,2011-03-12T05:00:00-07:00,0:05:00,NA,0,0
6411,2011-03-12T05:05:00-07:00,0:05:00,67.2,5,0
6413,2011-03-12T05:10:00-07:00,0:05:00,65.5,4,0.13
6414,2011-03-12T05:15:00-07:00,0:05:00,61.4,5,0
6416,2011-03-12T05:20:00-07:00,0:05:00,64,3,0.07
6418,2011-03-12T05:25:00-07:00,0:05:00,63.33,6,0.13
6421,2011-03-12T05:30:00-07:00,0:05:00,67.33,6,0
6422,2011-03-12T05:35:00-07:00,0:05:00,59.57,7,0.4
6424,2011-03-12T05:40:00-07:00,0:05:00,59.78,9,0.67
6426,2011-03-12T05:45:00-07:00,0:05:00,56,1,0.07
6428,2011-03-12T05:50:00-07:00,0:05:00,64.5,4,0.07
6430,2011-03-12T05:55:00-07:00,0:05:00,64,4,0.27
6432,2011-03-12T06:00:00-07:00,0:05:00,73.33,3,0.07
6434,2011-03-12T06:05:00-07:00,0:05:00,NA,0,0
6436,2011-03-12T06:10:00-07:00,0:05:00,61.43,7,0.6
6438,2011-03-12T06:15:00-07:00,0:05:00,61,6,0.4
6441,2011-03-12T06:20:00-07:00,0:05:00,61.5,8,1.07
6443,2011-03-12T06:25:00-07:00,0:05:00,61,6,0.4
6445,2011-03-12T06:30:00-07:00,0:05:00,64.13,8,0.27
6446,2011-03-12T06:35:00-07:00,0:05:00,65.08,13,0.33
6449,2011-03-12T06:40:00-07:00,0:05:00,69.57,7,0.18
6450,2011-03-12T06:45:00-07:00,0:05:00,63.73,11,0.62
6452,2011-03-12T06:50:00-07:00,0:05:00,63.5,14,0.87
6454,2011-03-12T06:55:00-07:00,0:05:00,63.86,7,0.47
6456,2011-03-12T07:00:00-07:00,0:05:00,65.11,9,0.4
6458,2011-03-12T07:05:00-07:00,0:05:00,63.67,12,0.8
6460,2011-03-12T07:10:00-07:00,0:05:00,66.88,17,0.67
6462,2011-03-12T07:15:00-07:00,0:05:00,65.55,11,0.93
6464,2011-03-12T07:20:00-07:00,0:05:00,66.09,22,1.27
6466,2011-03-12T07:25:00-07:00,0:05:00,62.64,25,1.33
6468,2011-03-12T07:30:00-07:00,0:05:00,65.33,12,1.47
6470,2011-03-12T07:35:00-07:00,0:05:00,65.83,23,1.13
6472,2011-03-12T07:40:00-07:00,0:05:00,65.78,9,0.53
6474,2011-03-12T07:45:00-07:00,0:05:00,65,28,3
6477,2011-03-12T07:50:00-07:00,0:05:00,64.85,13,0.64
6479,2011-03-12T07:55:00-07:00,0:05:00,60.8,5,0.31
6480,2011-03-12T08:00:00-07:00,0:05:00,63,6,0.33
6482,2011-03-12T08:05:00-07:00,0:05:00,64.13,15,0.8
6484,2011-03-12T08:10:00-07:00,0:05:00,66.76,17,0.6
6486,2011-03-12T08:15:00-07:00,0:05:00,64.82,11,0.47
6488,2011-03-12T08:20:00-07:00,0:05:00,63.9,20,1.07
6490,2011-03-12T08:25:00-07:00,0:05:00,64.4,30,2
6492,2011-03-12T08:30:00-07:00,0:05:00,63.9,20,0.93
6494,2011-03-12T08:35:00-07:00,0:05:00,66.07,28,2.07
6496,2011-03-12T08:40:00-07:00,0:05:00,71,16,0.7
6498,2011-03-12T08:45:00-07:00,0:05:00,65.75,36,2.47
