AC,CAL,GR,K,RD,SP,Core Lithology
0.267950462,0.055442568,0.258039853,0.590497282,0.01605569,0.390729932,7
0.226008177,0.426518702,0.099022988,0.251459634,0.096658133,0.3003786,2
0.188851843,0.418427801,0.148265362,0.438292732,0.053018916,0.312181683,2
0.276799603,0.018215581,0.288666323,0.622911214,0.017105834,0.395113129,7
0.230772131,0.039128128,0.244127375,0.533722569,0.022085523,0.412409294,7
0.06162031,0.054293041,0.02423605,0.04590296,0.284427449,0.433344977,7
0.153062475,0.02232735,0.305737875,0.538554459,0.02579883,0.436308424,7
0.033108858,0.04018923,0.034030891,0.087980672,0.059020989,0.338351287,5
0.035060319,0.029799275,0.034375137,0.077712905,0.389852728,0.435970388,5
0.266712337,0.438058184,0.112963995,0.312462251,0.007179694,0.387800288,2
0.041068685,0.022106287,0.079389563,0.20455003,0.106751565,0.598385316,5
0.026409153,0.041073481,0.065579788,0.14395007,0.032881364,0.342954207,5
0.030796014,0.038774427,0.036223794,0.089188645,0.058451172,0.338678055,5
0.191152117,0.107967106,0.110852874,0.249647675,0.014013481,0.394701852,3
0.258805932,0.596206561,0.07658044,0.205154017,0.006177766,0.378143733,3
0.153505561,0.363692634,0.096750205,0.249647675,0.0102147,0.427502592,7
0.336738702,0.052480325,0.159264113,0.281256292,0.003184766,0.321415694,7
0.234420516,0.171721638,0.15526059,0.529494665,0.024033128,0.385986163,7
0.282914811,0.059333274,0.11690095,0.1735454,0.00402415,0.319055077,7
0.253306643,0.069767442,0.144006984,0.33722569,0.012357724,0.382932573,4
0.023059301,0.040321868,0.055267627,0.166498893,0.037475331,0.344013386,5
0.045763505,0.021443098,0.096790145,0.240789209,0.088215344,0.591827421,5
0.257878909,0.101733133,0.221127567,0.576605597,0.017375401,0.388887637,7
0.242600315,0.616234857,0.100462735,0.255083551,0.005588955,0.39568779,7
0.089493846,0.165664515,0.029167705,0.066841152,0.324632788,0.265245414,5
0.191931444,0.313599788,0.084764363,0.265955305,0.007012767,0.375867625,3
0.024382273,0.130073393,0.092322556,0.311254278,0.169288251,0.299578582,6
0.162615524,0.137456893,0.089600922,0.334809744,0.038665737,0.377326813,7
0.181526791,0.105137501,0.096166318,0.272196497,0.042127375,0.414291026,2
0.356193613,0.217349014,0.160977734,0.294946648,0.002659877,0.343951413,7
0.165198619,0.150676452,0.128597702,0.384135293,0.015144348,0.384526975,4
0.024614814,0.040985056,0.061614304,0.152607208,0.034935992,0.343495065,5
0.06846771,0.027588646,0.073242587,0.225488222,0.134012925,0.708866679,5
0.03470208,0.039437616,0.032125176,0.084759412,0.060961654,0.33812593,5
0.274549608,0.027367583,0.274672063,0.601973022,0.016022451,0.392814486,7
0.204180716,0.121761429,0.160840797,0.396215019,0.011263748,0.432606932,2
0.158646609,0.122203555,0.096050302,0.155627139,0.041519205,0.110571506,3
0.223384231,0.032496242,0.051106246,0.096033823,0.020571855,0.437339433,5
0.1800247,0.085286055,0.092305439,0.252264949,0.012672584,0.79801235,3
0.217774957,0.107569193,0.086476083,0.228910811,0.014009828,0.423395457,3
0.068373436,0.019099832,0.071226561,0.154419166,0.119985565,0.629901519,5
0.075956169,0.09549916,0.089791113,0.147171331,0.042686234,0.13784536,6
0.215276708,0.02661597,0.157672213,0.260519428,0.015085905,0.374199982,3
0.269333141,0.443894244,0.103477264,0.275619086,0.007253844,0.38731577,2
0.255041276,0.077327792,0.123690772,0.19468492,0.002912276,0.333776536,7
0.073329081,0.131841896,0.175538764,0.463056171,0.01240667,0.384019922,7
0.217470139,0.08983995,0.115044685,0.253271593,0.037630569,0.417175598,2
0.276315665,0.062118667,0.180645394,0.263136702,0.075460209,-0.016039798,2
0.199049095,0.084578654,0.130201013,0.25045299,0.013927277,0.368070266,3
0.198326331,0.02661597,0.130807723,0.259512784,0.019555682,0.374442241,3
0.206405571,0.088248298,0.232348841,0.503120596,0.017493382,0.411598008,7
0.161195137,0.029180299,0.134187418,0.318703443,0.034118524,0.428161761,2
0.213806042,0.313246087,0.084180476,0.220656332,0.005820535,0.3772085,3
0.19125896,0.032584667,0.120605873,0.335816388,0.037897945,0.411462794,2
0.267680212,0.441683615,0.108945257,0.296355949,0.007185173,0.387574931,2
0.212630765,0.048280131,0.14673052,0.359975841,0.015573903,0.378577545,3
0.237522115,0.135997878,0.112020647,0.29615462,0.010558782,0.394730022,3
0.229537148,0.418560439,0.103962251,0.421582444,0.027866243,0.317055032,2
0.19570867,0.313334512,0.078571741,0.246023757,0.006812235,0.375952134,3
0.205114024,0.095233885,0.120073338,0.419971814,0.007812703,0.42493352,3
0.207282315,0.623706782,0.074766017,0.176967989,0.027281451,0.379484608,2
0.049383608,0.032186754,0.029171509,0.050936179,0.246568588,0.433525263,7
0.170490505,0.069811654,0.184888558,0.359573183,0.052408189,0.158200748,4
0.059923387,0.084269166,0.06203843,0.107710892,0.054143574,0.13013251,6
0.198310619,0.099610929,0.104620312,0.260519428,0.040272913,0.415829089,2
0.249344013,0.124281546,0.187469451,0.307831689,0.00926391,0.216697841,2
0.166908112,0.069104253,0.173579796,0.325951278,0.026814639,0.383479064,3
0.140932616,0.120700327,0.08656357,0.266961949,0.056330064,0.276625952,2
0.167376337,0.014545937,0.118730589,0.305013086,0.025002182,0.938736648,3
0.032037282,0.036033248,0.029960802,0.08355144,0.075381677,0.338024519,5
0.234087417,0.305597312,0.092162796,0.286289511,0.006896247,0.379309956,3
0.135760143,0.145061455,0.169001896,0.307429032,0.047795593,0.946105828,2
0.062091678,0.020160934,0.064339742,0.150392591,0.127884836,0.625907063,5
0.134163778,0.108276594,0.105502799,0.318904771,0.058234568,0.278671069,2
0.071515887,0.035325847,0.040822614,0.065029193,0.140262649,0.432094244,5
0.195092749,0.11937395,0.093986728,0.220253674,0.015924924,0.407575382,3
0.930495282,0.774427447,0.068953778,0.099657741,0.161847025,0.439046514,1
0.168890998,0.072066496,0.193934046,0.360781156,0.046813755,0.163468473,4
0.167577454,0.091122115,0.091234663,0.177370646,0.046132166,0.111382792,3
0.057619971,0.030948802,0.041159253,0.208576606,0.127250366,0.699001668,5
0.148867304,0.017419754,0.118047803,0.320314073,0.02609908,0.938905665,3
0.034991185,0.037315413,0.030957403,0.081336823,0.066383317,0.337996349,5
0.231677157,0.126271112,0.112018745,0.277431045,0.033271104,0.426865958,1
0.033935322,0.035767972,0.029930371,0.081336823,0.071074079,0.337962546,5
0.236598235,0.228313732,0.1032148,0.221260318,0.012445388,0.241689954,3
0.187918535,0.04929702,0.133873603,0.381920676,0.016683219,0.93872538,3
0.080251899,0.073658148,0.043249453,0.043889672,0.075605221,0.448286159,5
0.18287176,0.117163321,0.054316672,0.146768673,0.020028703,0.306908325,5
0.075167414,0.102661597,0.032486539,0.119991947,0.193438265,0.301871591,6
0.231381767,0.055575206,0.25847539,0.686933763,0.005772319,0.955294767,3
0.033551943,0.024891679,0.038530812,0.083752768,0.406407738,0.436454906,5
0.258670806,0.606331241,0.079598773,0.204348701,0.005409609,0.379445171,3
0.205318283,0.080997436,0.244559109,0.434870143,0.028807172,0.17424618,3
0.218764828,0.088159873,0.14728778,0.377692772,0.01175759,0.442838148,3
0.126034259,0.125033159,0.128204007,0.297966579,0.039806101,0.376650741,3
0.023778922,0.031346715,0.04513805,0.06059996,0.009796835,0.575263668,5
0.235180989,0.133079848,0.114361899,0.282866922,0.01117791,0.39600329,3
0.21884339,0.088159873,0.145001683,0.375075498,0.011562902,0.441469104,3
0.12754892,0.166195066,0.09464479,0.122206563,0.173005211,0.293685492,3
0.239319597,0.153992395,0.105382978,0.275417757,0.008188563,0.390617253,3
0.07143104,0.031346715,0.034782146,0.046104288,0.139882406,0.432342137,5
0.09142331,0.026925458,0.122228203,0.205959332,0.054190328,0.616222337,5
0.158263231,0.082765939,0.097615574,0.193678277,0.050788594,0.127388786,3
0.218280891,0.088159873,0.143967044,0.370444937,0.011123851,0.440533871,3
0.063521493,0.067601026,0.114177414,0.226897524,0.03349136,0.153355569,5
0.219726418,0.087894597,0.151913227,0.379504731,0.011685997,0.444533961,3
0.201050835,0.125696348,0.119162322,0.215421784,0.012966259,0.366751927,3
0.197041069,0.091962154,0.127563063,0.241997181,0.013898787,0.36760265,3
0.203417101,0.097267663,0.121045214,0.420978458,0.008111857,0.426054672,3
0.047529563,0.025820143,0.066627741,0.127441111,0.12057328,0.601855816,5
0.087196714,0.026660182,0.123586167,0.178578619,0.066856338,0.607416505,5
0.213142985,0.314881952,0.087010519,0.232534729,0.005990384,0.377473295,3
0.189272931,0.220222831,0.158410155,0.410710691,0.008823397,0.387146753,4
0.185118612,0.019453533,0.137065009,0.39279243,0.015883284,0.941519809,2
0.169557197,0.187284464,0.14127584,0.391987115,0.010816661,0.385721368,4
0.329253385,0.349058272,0.129333742,0.559291323,0.036744066,0.306744941,2
0.20950717,0.424838624,0.047918644,0.28649084,0.334804021,0.305584351,2
0.178874563,0.074498187,0.205083047,0.361787799,0.040565127,0.167316447,3
0.161151142,0.191705721,0.100371443,0.267565935,0.034729982,0.309747825,3
0.063257527,0.088690424,0.096327981,0.152003221,0.041916251,0.134988957,6
0.133912382,0.079936334,0.112028255,0.287900141,0.014258575,0.141445441,3
0.207593417,0.12401627,0.173905022,0.389369841,0.010934642,0.431294226,2
0.215037882,0.08811566,0.143466841,0.36339843,0.010603345,0.440049353,3
0.206688391,0.1265806,0.182279136,0.38796054,0.010827254,0.429761797,2
0.058597273,0.086170307,0.084808107,0.13750755,0.046078472,0.131800153,6
0.200827721,0.121363516,0.101347123,0.227098852,0.015255755,0.404510524,3
0.233044123,0.088690424,0.254823721,0.483793034,0.023751142,0.196032587,3
0.147814583,0.300999204,0.127758959,0.402858869,0.070305192,0.313229594,2
0.025783806,0.075691927,0.092488023,0.278639018,0.017700489,0.370723847,6
0.196729966,0.03709435,0.146123811,0.396819005,0.015032211,0.938685942,2
0.230039941,0.313953488,0.093509349,0.280652305,0.006875061,0.37887051,3
0.343243574,0.517110266,0.10538488,0.252264949,0.010308209,0.389501735,2
0.149018141,0.085551331,0.201189835,0.206361989,0.114034995,0.326655249,4
0.179122816,0.095145459,0.223875828,0.236359976,0.119792338,0.335911795,4
0.31643533,0.048412769,0.151658371,0.255687538,0.003501452,0.321888944,7
0.208529867,0.21469626,0.076966528,0.177571975,0.044742324,0.866042052,2
0.237534685,0.163940225,0.264103144,0.300181196,0.01541282,0.191198675,7
0.158451778,0.097798214,0.108119828,0.184417153,0.038060124,0.110194033,3
0.187255478,0.050977098,0.126058651,0.420374472,0.017779387,0.948787578,2
0.22975712,0.129896543,0.114727066,0.270988524,0.012045055,0.397580791,3
0.196164325,0.112432576,0.119940204,0.253472921,0.012702536,0.394639879,3
0.236730217,0.042620921,0.242343382,0.519830884,0.023482305,0.412634651,7
0.208118206,0.106552303,0.141570636,0.47956513,0.007445244,0.430775905,3
0.163812798,0.095012822,0.105451447,0.194282263,0.041398667,0.110425024,3
0.029978977,0.146432045,0.058265039,0.282061607,0.151939149,0.298688421,6
0.182353255,0.053187727,0.08746888,0.293537346,0.012701075,0.799398296,3
0.952200187,0.705721107,0.075074127,0.11133481,0.157115718,0.437570424,1
0.206066186,0.104562738,0.137546193,0.46970002,0.007807954,0.430077298,3
0.314160196,0.272658944,0.246405864,0.519025569,0.006167904,0.411045883,7
0.197996374,0.111106199,0.123639421,0.22911214,0.013543382,0.367163204,3
0.026613413,0.025864356,0.042406906,0.100463056,0.208470111,0.599038852,5
0.215075592,0.31912636,0.089484905,0.246023757,0.006229999,0.377777527,3
0.178186366,0.029224511,0.140684346,0.359975841,0.01903481,0.941198675,2
0.159667906,0.015872314,0.118304561,0.296355949,0.0251019,0.938719746,3
0.035318,0.009196215,0.040984277,0.059190658,0.209584176,0.433925272,7
0.166785556,0.112830489,0.067266783,0.256492853,0.050778732,0.279673908,2
0.234074847,0.153417632,0.099878848,0.238775921,0.007150838,0.388718619,3
0.183663657,0.070607481,0.170496798,0.335011073,0.05749198,0.151817506,4
0.294900117,0.04947387,0.126925922,0.190658345,0.003983605,0.320114256,7
0.267174277,0.143602441,0.224221976,0.204751359,0.015104899,0.196770631,7
0.210795574,0.08811566,0.14314732,0.354137306,0.010155892,0.440066255,3
0.31576913,0.268945088,0.241329664,0.507952486,0.006486052,0.41032474,7
0.200155237,0.017729242,0.146930221,0.416146567,0.015272922,0.938787353,2
0.15545388,0.083119639,0.098355418,0.144755386,0.047717426,0.294896786,2
0.15256911,0.089442037,0.100255427,0.159855043,0.048237202,0.296316537,2
0.155215054,0.161773808,0.096793949,0.144554057,0.059357035,0.129332492,7
0.279659233,0.300999204,0.21350661,0.489832897,0.009358879,0.406904944,7
0.203231696,0.099168804,0.123901884,0.428427622,0.008272209,0.427164556,3
0.221439054,0.241489079,0.175053777,0.431648883,0.00759062,0.388741155,4
0.225137718,0.320275886,0.093345785,0.271995168,0.006730781,0.378470501,3
0.219559868,0.321779114,0.091732964,0.259714113,0.006492261,0.378109929,3
0.18869472,0.046997966,0.129763573,0.423998389,0.017644968,0.94798756,2
0.115459913,0.019807233,0.065355363,0.158043084,0.060044102,0.36394623,6
0.206345864,0.207622248,0.071230365,0.193275619,0.045075448,0.862903953,2
0.091338464,0.145194093,0.039536923,0.078316891,0.320095437,0.274265336,5
0.073115394,0.050092846,0.050438676,0.056573384,0.062436238,0.438021139,7
0.202109841,0.014855425,0.143786362,0.428226294,0.015700285,0.939204264,2
0.03425271,0.020691485,0.043812418,0.090195289,0.390814842,0.43693379,5
0.221058817,0.126624812,0.112846076,0.25689551,0.013117115,0.399490693,3
0.156047803,0.169289946,0.103283269,0.354338635,0.034460414,0.381856493,7
0.151305845,0.016889203,0.117228079,0.300181196,0.025412743,0.938714112,3
0.116987144,0.152798656,0.127622022,0.310247634,0.04350005,0.378352188,3
0.212291381,0.046997966,0.145441025,0.359573183,0.015902643,0.378250777,3
0.210343061,0.123706782,0.108076084,0.240990538,0.014257479,0.401811872,3
0.239322739,0.425015474,0.116596645,0.467082746,0.02534663,0.317528282,2
0.189951701,0.077681493,0.222185029,0.382524663,0.034173314,0.17056159,3
0.036936362,0.006410823,0.04450091,0.060398631,0.208376602,0.434161897,7
0.159966439,0.09240428,0.112020647,0.196899537,0.038161668,0.110098256,3
0.174899363,0.137103192,0.106771373,0.210589893,0.048167801,0.416443187,1
0.310386113,0.504996021,0.126610205,0.283470908,0.011900044,0.392521522,2
0.231196362,0.687859227,0.083851446,0.188645057,0.022975314,0.38142268,2
0.178462902,0.139048545,0.0855974,0.129051741,0.072261929,0.881822689,2
0.031459071,0.019365107,0.054765523,0.057378699,0.183216259,0.436854915,7
0.072813719,0.044698912,0.050391128,0.05556674,0.0651783,0.438342273,7
0.031644476,0.024847467,0.047475499,0.045097644,0.203411524,0.436466174,7
0.224628641,0.057874259,0.259945567,0.709683914,0.004132269,0.928978681,3
0.234719049,0.239764789,0.104163853,0.21280451,0.013062324,0.252366251,3
0.039846271,0.006322398,0.04463975,0.058184014,0.214739559,0.434415423,7
0.158124963,0.093819082,0.096135888,0.137708879,0.047050083,0.293736197,2
0.211065825,0.108674507,0.146099086,0.485806322,0.00707194,0.431294226,3
0.041313796,0.009594129,0.041284779,0.050533521,0.225440065,0.43469712,7
0.203838189,0.100981519,0.128401805,0.441513992,0.00826746,0.428229369,3
0.893524352,0.812627111,0.067369486,0.09663781,0.161551889,0.440793032,1
0.056677236,0.021045185,0.057456727,0.142540769,0.145657282,0.620588633,5
0.345213891,0.306127863,0.217297118,0.514193678,0.009188665,0.406910578,7
0.164824667,0.133256698,0.098868934,0.160660358,0.027571108,0.127095822,3
0.076726069,0.03006455,0.048751681,0.207368633,0.111534375,0.700939739,5
0.225376544,0.104562738,0.097663122,0.243205154,0.013019223,0.428054717,3
0.245984734,0.053453002,0.241867905,0.637809543,0.012600992,0.963171001,3
0.207788249,0.104385887,0.220958297,0.462653513,0.018544987,0.411755758,7
0.037545998,0.021796799,0.050615553,0.083148782,0.923551012,0.269521567,5
0.223962441,0.067689451,0.161441801,0.423998389,0.01516042,0.962359715,2
0.067757516,0.042753559,0.093963906,0.248238373,0.079115805,0.289448776,5
0.22121594,0.087187196,0.160205559,0.385544594,0.011407664,0.446477667,3
0.123567435,0.11800336,0.19328169,0.441111335,0.045664259,0.428015279,5
0.436945161,0.286409055,0.169994694,0.263740689,0.002215712,0.34439086,7
0.120073031,0.076001415,0.17966591,0.171733441,0.10861041,0.316474737,7
0.160491228,0.070519056,0.171424931,0.318099456,0.027624802,0.384865011,3
0.040559608,0.016270227,0.036881855,0.04086974,0.235025775,0.435006986,7
0.213802899,0.228136882,0.08767809,0.163277632,0.044142555,0.868115338,2
0.133375023,0.091652666,0.143173947,0.332796457,0.057172005,0.279104881,2
0.177300195,0.389291715,0.114827868,0.259915442,0.01099345,0.433497093,7
0.033055436,0.029136086,0.040407998,0.036239179,0.222156312,0.436077433,7
0.336939819,0.556017331,0.104542334,0.243406483,0.009893265,0.388143958,2
0.016918953,0.01666814,0.008568108,0.030400644,0.089605917,0.535059945,5
0.298161981,0.058625873,0.15847482,0.329977854,0.00972232,0.384053725,7
0.206273588,0.027588646,0.130840055,0.271189853,0.018675022,0.3746845,3
0.23956785,0.047616942,0.2396731,0.507147171,0.024865572,0.412888178,7
0.335522574,0.204881068,0.236053763,0.441111335,0.005611602,0.973413485,7
0.111575845,0.067777876,0.155831164,0.127441111,0.103945216,0.305916753,7
0.074058129,0.042665134,0.104422513,0.264747332,0.074589777,0.294215081,5
0.038196485,0.024095853,0.034200161,0.033621905,0.239450623,0.435339388,7
0.035339997,0.029312937,0.035354621,0.032011274,0.235296803,0.435699959,7
0.039620015,0.021310461,0.067365682,0.158647071,0.133205319,0.604193897,5
0.241673292,0.154744009,0.104582274,0.264344675,0.007757913,0.390279218,3
0.194222291,0.064771421,0.169439336,0.414535937,0.013454256,0.487678596,2
0.032653202,0.015341763,0.061057044,0.072679686,0.166673668,0.437232388,7
0.163960493,0.087452471,0.075897654,0.259915442,0.049260681,0.280564069,2
0.234627918,0.137899018,0.117690243,0.223676263,0.008661949,0.392746879,3
