,Unnamed: 0,"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
34,34,2080.200195,5,5,64.17988586,0.405279994,2.154065132,136.7124481,0.540998399,0.661983967,0.452183334,0.84409344,3.502930252,0.026553859,0.025880007,4.43014294,0.32510811,0.080171884,0.365194052,-0.179152529,-0.26680402,0.453072798,0.515326206,101.0803885,2.940518429,2.229496981,4.802481708,10.70711847,-4.564545765,-0.078897981,0.156422288,4.149532637,-0.043280188,-0.005240248,0.04613917,0.110283118,0.101280729,-0.005033773,-0.101365568,-16.82119845,0.393494977,-0.320188467,-1.03406304,2075,5.200195,0,0,1,0,0,0,0,0,1,8.58E-05,1.34E-08
35,35,2080.352539,5,5,63.4845047,0.429109991,2.142045498,137.3446045,0.540004849,0.652009606,0.446637941,0.811975895,2.410760305,0.019543263,0.021341297,3.949239196,0.332137136,0.096972855,0.380623563,-0.185746006,-0.26760234,0.452305933,0.49988377,98.51777981,3.000465028,2.219235269,4.753702916,10.54958517,-6.099624403,-0.054244512,0.091963005,3.420667699,0.02609977,0.015767975,0.031721937,0.060241068,0.061842471,-0.008530357,-0.057195362,-8.799650149,0.232948325,-0.237873231,-0.787653243,2075,5.352539,0,0,1,0,0,0,0,0,1,7.78E-05,1.07E-08
36,36,2080.504883,5,5,62.55526352,0.443120003,2.133781672,137.8657227,0.542999983,0.65800643,0.439227606,0.769057065,2.221963994,0.016928449,0.020886642,3.376503022,0.336969782,0.106150221,0.390044893,-0.181769862,-0.265200184,0.451006385,0.4911704,97.17720591,3.035953308,2.210846788,4.717464356,10.42959092,5.117346318,0.080734317,-0.030211891,-1.845198836,0.017510674,-0.005280175,-0.047213051,0.01700116,-0.038712471,-0.015670266,-0.008238731,1.654422069,0.034238044,0.242124363,0.676270926,2075,5.504883,0,0,1,0,0,0,0,0,1,8.14E-05,9.38E-09
37,37,2080.657471,5,5,63.33610916,0.438510031,2.14610076,137.5841675,0.541993558,0.662067175,0.445454545,0.805121955,2.276654831,0.01744982,0.021238351,2.596899679,0.329765637,0.108744394,0.384137834,-0.179097944,-0.266005875,0.44861529,0.489913268,97.42965086,3.041177623,2.215371113,4.754409629,10.53278175,-10.00526703,0.155922655,0.044110342,-6.562790133,0.088630781,-0.021133788,-0.091182839,0.135293182,-0.023536248,-0.003693951,-0.103003327,-19.11060286,0.443354343,0.576401376,1.792383547,2075,5.657471,0,0,1,0,0,0,0,0,1,6.95E-05,1.13E-08
38,38,2080.809815,5,5,61.81186676,0.445229977,2.169854641,136.5843658,0.537990391,0.682974398,0.433299308,0.734721825,2.267482904,0.018317974,0.020653412,1.82856657,0.315874479,0.129355498,0.380552228,-0.165595576,-0.269225481,0.448052539,0.474221329,94.51826518,3.108719997,2.231587696,4.84222092,10.80584063,-4.64643213,0.076854598,0.050544009,-6.738013562,-0.067545476,-0.031972038,-0.044944209,0.095488219,0.0027999,0.027882763,-0.07362291,-21.04575155,0.335309488,0.413492984,1.466846215,2075,5.809815,0,0,1,0,0,0,0,0,1,5.12E-05,1.57E-08
39,39,2080.962158,5,5,61.10401535,0.452930003,2.181562901,135.5578766,0.531990409,0.666982353,0.42765447,0.702028317,2.227970585,0.019119323,0.023747492,1.726529219,0.309027543,0.14390246,0.380978773,-0.175885656,-0.274096197,0.452300283,0.463005394,91.31209225,3.15980205,2.248486019,4.905213682,11.02930438,-4.01574358,-0.071362502,0.049165113,0.535054876,-0.047678476,-0.032282463,0.041732457,0.007432656,0.045448785,0.023000711,-0.013772965,-7.90945229,0.064539848,-0.179710692,-0.447341296,2075,5.962158,0,0,1,0,0,0,0,0,1,4.00E-05,1.82E-08
40,40,2081.114502,5,5,60.49224091,0.460420013,2.170691252,135.639389,0.526000023,0.65591991,0.422775808,0.673772312,2.207544617,0.019843995,0.026709606,1.76913808,0.315385233,0.14503478,0.387902623,-0.183149186,-0.279014237,0.455804303,0.460907166,90.10713465,3.169634309,2.247134792,4.877835836,10.96115462,9.154106561,-0.163098192,-0.051200001,10.82850785,-0.22558642,-0.032705163,0.09537906,-0.146579061,0.022089529,-0.029623766,0.110288226,29.03252345,-0.500901516,-0.746833146,-2.522617001,2075,6.114502,0,0,1,0,0,0,0,0,1,4.03E-05,1.46E-08
41,41,2081.266846,5,5,61.88681412,0.45262,2.145844221,137.2890472,0.519999981,0.60601598,0.433896984,0.738183416,2.043587749,0.020477821,0.027648904,1.741141222,0.32991566,0.12270434,0.39126783,-0.217515924,-0.283996672,0.4512913,0.477708915,94.5300654,3.093324968,2.220133335,4.764060287,10.57684905,-0.766775587,-0.146056891,-0.099614497,13.17696201,0.046582956,-0.044198304,0.085413387,-0.185027884,-0.007100555,-0.058611434,0.150754879,40.15164762,-0.630306339,-0.770256231,-2.685960438,2075,6.266846,0,0,1,0,0,0,0,0,1,4.64E-05,9.94E-09
42,42,2081.41919,5,5,61.77000046,0.437444329,2.12359333,139.2964783,0.512000024,0.615999997,0.432965441,0.732788148,1.770627594,0.021092312,0.027088317,1.835605097,0.342927877,0.094516452,0.390186103,-0.21041929,-0.290730019,0.4423622,0.500675517,100.646928,2.997301579,2.188138523,4.646716372,10.1676591,-5.586090204,-0.05176589,-0.163803516,6.419803339,-0.018571879,-0.02235912,0.03027245,-0.194075966,-0.066765533,-0.037015771,0.170045901,35.56083729,-0.644977817,-0.325142854,-1.171830387,2075,6.41919,0,0,1,0,0,0,0,0,1,7.48E-05,6.75E-09
43,43,2081.571533,5,5,60.91899872,0.41249001,2.115707159,140.2744904,0.508000016,0.611999989,0.426179035,0.69348296,1.774397091,0.02171236,0.025121884,1.986416545,0.347539673,0.064950337,0.380014842,-0.213248586,-0.294136274,0.436723106,0.526580819,106.0643726,2.899043723,2.172882535,4.597183134,9.989138941,1.750173736,0.04893434,0.114163591,-0.986199439,0.013873511,-0.02249969,-0.028616573,0.142780164,0.042773509,-0.010246643,-0.124585756,-18.3382072,0.466129895,0.138797954,0.372219571,2075,6.571533,0,0,1,0,0,0,0,0,1,0.000111667,6.20E-09
44,44,2081.724121,5,5,61.18605423,0.429910004,2.123173952,140.1240082,0.504000008,0.614990413,0.428308698,0.705817444,2.496876567,0.022257624,0.022913426,2.084503378,0.343173127,0.086736877,0.386541566,-0.211131654,-0.297569457,0.435159591,0.507570528,103.2661823,2.970169552,2.17521604,4.618362036,10.04593518,-3.855888122,0.103416859,-0.153862331,-3.744385076,-0.027971696,0.011289963,-0.060477695,-0.093384636,-0.107170013,-0.006636927,0.089005541,15.91633111,-0.336491873,0.349789563,1.03352212,2075,6.724121,0,0,1,0,0,0,0,0,1,7.97E-05,6.48E-09
45,45,2081.876465,5,5,60.59863281,0.406470001,2.13892889,139.5535736,0.505999982,0.608985603,0.423624242,0.678686231,3.032243284,0.022845799,0.022450575,2.08157773,0.333959713,0.072510288,0.370214857,-0.215392974,-0.295849499,0.434148495,0.521129988,105.6909398,2.918907034,2.184107382,4.671650378,10.20338607,10.74169413,0.111090066,0.106561335,-1.770630284,-0.042345884,0,-0.064964951,0.171526286,0.020798192,-0.026407586,-0.142279104,-18.44487852,0.546636995,0.302490368,0.791660358,2075,6.876465,0,0,1,0,0,0,0,0,1,8.51E-05,9.01E-09
46,46,2082.028809,5,5,62.23506546,0.422703981,2.155852795,139.2838287,0.505999982,0.600006402,0.436674152,0.754268088,3.55168965,0.023700109,0.022992922,2.034490819,0.324062693,0.098641288,0.373383337,-0.221844116,-0.295849499,0.430125458,0.49945462,102.8809733,3.0021839,2.188337247,4.71773297,10.32399078,-12.01280453,0.100747629,-0.118056261,1.373104114,0.018911497,0.005628633,-0.058916742,-0.059139519,-0.088486502,-0.048723628,0.05783584,19.38579123,-0.227829718,0.173700011,0.27791964,2075,7.028809,0,0,1,0,0,0,0,0,1,4.97E-05,1.13E-08
47,47,2082.181152,5,5,60.40499878,0.404718936,2.171200991,139.4930115,0.507000029,0.603999972,0.422080086,0.669742863,3.83773309,0.024890995,0.023067023,2.054875848,0.31508714,0.089631796,0.359903038,-0.218963082,-0.294992016,0.422702755,0.508265506,105.8342628,2.967475638,2.185055631,4.744194951,10.36632989,6.180495583,0.070323387,0.240458221,1.941098252,0.097436347,-0.039570476,-0.041124788,0.281583009,0.099666717,-0.041573367,-0.233686279,-32.32565232,0.972840642,0.087457538,0.046748903,2075,7.181152,0,0,1,0,0,0,0,0,1,5.49E-05,1.55E-08
48,48,2082.33374,5,5,61.34806824,0.441409975,2.181931496,139.7891998,0.5,0.625035286,0.429600696,0.713300379,4.016168198,0.026777883,0.023046165,2.371247147,0.308811991,0.132597984,0.375110983,-0.204095464,-0.301029996,0.416359158,0.472607784,100.9017562,3.115919446,2.180425889,4.757539922,10.37346321,8.462100509,0.013197658,0.265517756,1.129906002,0.098459768,-0.063416685,-0.007717929,0.273235684,0.128899914,-0.014184837,-0.229534093,-42.96472478,1.109761559,-0.009666433,-0.104795851,2075,7.33374,0,0,1,0,0,0,0,0,1,3.14E-05,1.57E-08
49,49,2082.486084,5,5,62.63721848,0.481860012,2.18394208,139.9613342,0.488999993,0.647000015,0.439881165,0.772842316,4.112769672,0.029541423,0.023044745,3.437746362,0.307636211,0.174223801,0.394748111,-0.189095709,-0.310691147,0.414198183,0.437639642,94.35633818,3.28498496,2.177744246,4.756067299,10.35749819,4.99951603,-0.029026086,0.036962204,2.443105078,-0.00024688,-0.088815476,0.016974319,0.019987885,0.026968262,-0.010519955,-0.02056704,-2.058760366,0.108158086,-0.14584343,-0.497083869,2075,7.486084,0,0,1,0,0,0,0,0,1,1.87E-05,1.31E-08
50,50,2082.638428,5,5,63.39886475,0.487490982,2.17952013,140.3335266,0.474000007,0.646943986,0.445954996,0.808020445,4.163008019,0.035171728,0.022961488,5.39988118,0.310222146,0.177268836,0.398856564,-0.18913332,-0.324221652,0.412595531,0.434506377,94.04269839,3.301462196,2.171968436,4.733848927,10.28177045,11.73746068,-0.016789332,-0.146609725,5.255901119,-0.158294817,-0.024159081,0.009818323,-0.156428048,-0.068395701,-0.03877083,0.130764416,35.85636254,-0.662260372,-0.21254964,-0.84192967,2075,7.638428,0,0,1,0,0,0,0,0,1,1.59E-05,1.05E-08
51,51,2082.790772,5,5,65.18699646,0.46515587,2.176962376,141.1342316,0.469999999,0.611999989,0.460214647,0.890608822,4.222788604,0.045992543,0.025654666,7.816197259,0.311717909,0.153437961,0.388436889,-0.213248586,-0.327902143,0.406689027,0.454427551,99.50520009,3.200570802,2.159646082,4.701468265,10.15350752,-35.6891781,0.019587687,-0.294361881,6.14366003,-0.153098163,-0.018254656,-0.011454788,-0.282907093,-0.152908334,-0.058818516,0.241926829,56.04309893,-1.08364562,-0.161285758,-0.78510212,2075,7.790772,0,0,1,0,0,0,0,0,1,1.63E-05,1.04E-08
52,52,2082.943115,5,5,59.75,0.420311898,2.179946423,142.0701752,0.467000008,0.579999983,0.416856727,0.639490457,4.298394702,0.05712039,0.030225451,9.981252963,0.309972852,0.110339046,0.365142375,-0.236572019,-0.330683112,0.397728438,0.49128341,108.0429739,3.035484977,2.145418557,4.676897509,10.0339027,-16.66353802,0.017087484,-0.010366982,4.2096967,-0.213989058,0,-0.009992681,-0.000374301,-0.010179831,-0.041345389,0.001667733,8.686112973,-0.006906174,-0.1014631,-0.512678471,2075,7.943115,0,0,1,0,0,0,0,0,1,2.98E-05,1.31E-08
53,53,2083.095703,5,5,57.20734406,0.418730021,2.182553768,142.7125244,0.467000008,0.537992001,0.39658004,0.522052897,4.292499547,0.061335613,0.034857507,11.28837118,0.308448089,0.110281932,0.363589055,-0.269224181,-0.330683112,0.391419628,0.491537886,109.3683705,3.034431178,2.135762026,4.661415457,9.955674121,-27.22822054,-0.008659153,0.127205075,-0.130408155,-0.026301652,0.024313437,0.005063832,0.122141243,0.066134454,0.003973338,-0.104084975,-18.25968861,0.44515893,-0.014236354,-0.021311113,2075,8.095703,0,0,1,0,0,0,0,0,1,2.97E-05,1.50E-08
54,54,2083.248047,5,5,53.05928803,0.438108951,2.181234598,142.6926575,0.470999986,0.533051193,0.363500916,0.330466779,4.286487518,0.059147327,0.037077981,11.68737199,0.309219533,0.128889418,0.373664242,-0.27323108,-0.326979106,0.392024942,0.475681164,106.5866165,3.10224847,2.136059385,4.659246634,9.952427501,-2.92292194,0.017830062,0.182851835,-6.568399149,0.165937133,0.059892005,-0.010426937,0.193278772,0.086212449,0.049574828,-0.161605739,-40.51766455,0.753190901,0.254343182,1.008492465,2075,8.248047,0,0,1,0,0,0,0,0,1,3.15E-05,1.56E-08
55,55,2083.400391,5,5,52.61399841,0.465965331,2.183950901,141.6920013,0.481000006,0.564999998,0.359949906,0.309900203,4.244814663,0.055954277,0.038868018,11.63005422,0.307631052,0.158334279,0.386798192,-0.247951554,-0.317854918,0.39957737,0.4510615,100.4139934,3.216992584,2.151144648,4.697994292,10.10606528,-6.997355113,0.083335309,0.010582409,-12.24204722,0.241735272,0.058659785,-0.048734099,0.059316508,-0.019075845,0.074476106,-0.040255632,-24.75383796,0.200585869,0.592973194,2.177384396,2075,8.400391,0,0,1,0,0,0,0,0,1,2.82E-05,1.61E-08
56,56,2083.552734,5,5,51.54800034,0.467577487,2.196646452,139.8270111,0.490999997,0.61500001,0.351448988,0.260664987,4.241669417,0.054120364,0.038639144,11.53899854,0.300206753,0.167370734,0.38389212,-0.211124877,-0.308918511,0.410923283,0.444928836,96.64291949,3.247550437,2.179836269,4.788329607,10.43777455,8.716543699,0.097646807,-0.107331559,-15.99308858,0.226988264,0.09126861,-0.057103396,-0.050228164,-0.082217478,0.098886482,0.052730701,-11.07918889,-0.261636809,0.774041142,2.932307927,2075,8.552734,0,0,1,0,0,0,0,0,1,3.21E-05,2.02E-08
57,57,2083.705322,5,5,52.87804031,0.451199979,2.211546183,137.3866577,0.507000029,0.666056097,0.362055536,0.322095497,4.047764608,0.053310037,0.039860365,11.54752091,0.29149346,0.159706519,0.37134672,-0.176489192,-0.294992016,0.426012174,0.452974908,94.95236821,3.2076278,2.218555974,4.906438997,10.88520955,0.177684057,0.048239602,-0.049952502,-24.55614924,0.145932949,0.247578677,-0.028210294,-0.021742208,-0.039081398,0.184602282,0.023054626,-35.68993232,-0.111494998,1.011530511,4.307010437,2075,8.705322,0,0,1,0,0,0,0,0,1,3.87E-05,2.76E-08
58,58,2083.857666,5,5,52.90510941,0.443590015,2.218895197,133.6456757,0.552999973,0.70104003,0.362271402,0.323345736,4.089621473,0.053060034,0.042859567,11.60317318,0.287195791,0.156394224,0.365392903,-0.154257183,-0.25727489,0.454135224,0.456487142,89.51522116,3.190642206,2.280657333,5.060539601,11.54135675,8.632873431,0.064802014,0.00838841,-41.20425944,0.10020466,0.145708969,-0.037895915,0.046284325,-0.014753752,0.311380102,-0.030900638,-75.72752783,0.149834653,1.792181915,8.022473822,2075,8.857666,0,0,1,0,0,0,0,0,1,5.77E-05,4.22E-08
59,59,2084.01001,5,5,54.22027588,0.444867939,2.228767395,127.368454,0.582000017,0.726119995,0.37275934,0.384089284,4.043630696,0.052886106,0.044150695,11.63330063,0.281422576,0.163445363,0.363145258,-0.138991604,-0.235077003,0.501572114,0.451779615,77.97858666,3.213468616,2.393057156,5.333567763,12.7635325,5.216638069,0.222275587,-0.044747302,-54.09496337,0.279788633,0.067762919,-0.129985723,0.085238421,-0.087366513,0.34013328,-0.044092322,-87.4226145,0.219288277,2.990653006,13.44773481,2075,9.01001,0,0,1,0,0,0,0,0,1,6.12E-05,5.53E-08
60,60,2084.162354,5,5,55.01499939,0.438050956,2.262629747,119.1274109,0.596000016,0.800999999,0.379096949,0.420795151,3.784704339,0.052431333,0.043233836,11.59846929,0.261620031,0.176430925,0.349835493,-0.096367484,-0.224753729,0.553389379,0.445062415,64.66027588,3.24687587,2.558605009,5.789175804,14.81221421,-2.181562715,0.352728627,-0.350429198,-49.99919194,0.375618059,-0.0191665,-0.206274051,-0.144155147,-0.278351624,0.231528189,0.146942699,-10.4431483,-0.706253116,3.560289319,16.37492937,2075,9.162354,0,0,1,0,0,0,0,0,1,5.68E-05,9.21E-08
61,61,2084.314941,5,5,54.68212128,0.384580016,2.31645155,111.4981842,0.592000008,0.914001584,0.376442377,0.405420521,3.54002459,0.051732744,0.041930958,11.49221734,0.230145292,0.154434724,0.307362654,-0.039053052,-0.227678287,0.58871757,0.46748396,63.06678721,3.139110825,2.733676718,6.332429671,17.31081556,-11.76022213,0.217879496,-0.150186729,-24.85607901,0.002288506,-0.078107756,-0.12741491,-0.022771819,-0.138800819,0.08912816,0.035810593,-9.31001324,-0.161971731,2.077856314,9.874614018,2075,9.314941,0,0,1,0,0,0,0,0,1,6.89E-05,2.05E-07
62,62,2084.467285,5,5,52.890522,0.361699969,2.349644184,107.7115097,0.575999975,0.914735615,0.362155073,0.322671988,2.900641733,0.050860316,0.042814865,11.32133439,0.210734395,0.150965574,0.286217182,-0.038704411,-0.239577535,0.602295711,0.472939489,61.64846255,3.114435404,2.829781061,6.648978613,18.81515376,6.227654059,-0.161659954,-0.058720028,16.34427414,-0.56664004,-0.157708533,0.094537985,-0.153258013,0.017908978,-0.049867799,0.102017921,36.80574618,-0.441593775,-1.43325396,-6.754681943,2075,9.467285,0,0,1,0,0,0,0,0,1,7.48E-05,3.25E-07
63,63,2084.619629,5,5,53.83926773,0.352754325,2.32501626,110.2014618,0.545000017,0.74984479,0.369720949,0.366491674,2.706458945,0.049977501,0.043894728,11.08393256,0.22513669,0.127617635,0.288945508,-0.125028622,-0.263603484,0.594698651,0.488481307,67.25559715,3.047161242,2.76584344,6.430630972,17.78611849,1.094449338,-0.436990653,0.107187923,52.17344168,-0.394227531,-0.101157595,0.255550089,-0.148362166,0.181369006,-0.208079819,0.08444865,62.01126172,-0.344831338,-3.967023265,-18.08815727,2075,9.619629,0,0,1,0,0,0,0,0,1,5.90E-05,2.04E-07
64,64,2084.771973,5,5,54.00600052,0.369083762,2.258443356,118.1497726,0.526000023,0.652999997,0.371050578,0.374192555,2.694443484,0.049079222,0.044436542,10.7843166,0.264068213,0.105015549,0.316575987,-0.185086821,-0.279014237,0.562998939,0.501346552,76.70264081,2.994628257,2.57977636,5.826278779,15.03049626,-0.446366357,-0.379050537,0.029270219,61.97020736,-0.328142297,-0.173165553,0.221666981,-0.192396762,0.1254686,-0.338384122,0.133893374,93.67478907,-0.511874346,-3.735311834,-16.2235118,2075,9.771973,0,0,1,0,0,0,0,0,1,5.69E-05,6.80E-08
65,65,2084.924316,5,5,53.93799973,0.373542875,2.20069766,127.5904999,0.495000005,0.582000017,0.370508298,0.371051805,2.887727569,0.04799211,0.044736066,10.44332581,0.297837626,0.075705249,0.33569025,-0.235077003,-0.305394797,0.511448487,0.521744271,90.9733392,2.916647783,2.388892515,5.257230169,12.5589578,-7.105544931,-0.160629571,0.321238439,49.4139644,-0.223990505,-0.12338359,0.093935422,0.227303018,0.207586931,-0.350272289,-0.20186482,31.04051165,0.788084262,-2.284758264,-9.74600409,2075,9.924316,0,0,1,0,0,0,0,0,1,6.66E-05,2.42E-08
66,66,2085.076904,5,5,52.85377884,0.422560006,2.176187515,135.1304779,0.474000007,0.537953496,0.361862061,0.320974933,3.044797022,0.046885463,0.04412929,10.1135273,0.312171044,0.110388962,0.367365525,-0.269255266,-0.324221652,0.458001139,0.490942122,95.70974879,3.036899985,2.255597664,4.908603475,11.07183453,27.77141377,-0.015684444,0.329842252,29.1484896,-0.157768845,-0.024159081,0.00917219,0.320670062,0.169507221,-0.242206395,-0.274444218,-3.077781001,1.244656771,-1.059381361,-4.625791414,2075,10.076904,0,0,1,0,0,0,0,0,1,4.14E-05,1.41E-08
67,67,2085.229248,5,5,57.0845871,0.472809494,2.173798084,139.5710754,0.469999999,0.508990407,0.395601102,0.516383126,3.150160289,0.046204214,0.043329511,9.857278904,0.313568372,0.159241122,0.393188933,-0.293290403,-0.327902143,0.421102447,0.449132192,95.24086732,3.226515976,2.183833501,4.747213081,10.36712296,26.98768609,0.026792824,0.232656239,10.51731082,-0.033749895,0.060017923,-0.015668318,0.248324557,0.10849396,-0.098868858,-0.207737459,-22.97185881,1.107898903,-0.295816955,-1.411026198,2075,10.229248,0,0,1,0,0,0,0,0,1,1.77E-05,1.21E-08
68,68,2085.381592,5,5,61.19599915,0.508253276,2.17787981,141.1733246,0.479999989,0.503000021,0.428388005,0.706276769,3.350453922,0.045929336,0.042498746,9.710906482,0.311181398,0.197071878,0.409717337,-0.298431997,-0.318758773,0.40604037,0.417484636,91.74124246,3.395297726,2.159048043,4.702147142,10.15216159,-4.548920863,0.066703493,-0.160386822,-2.985271491,0.186461451,0.058780533,-0.039007891,-0.121378931,-0.099697356,0.002330224,0.111561017,24.43669762,-0.615037913,0.244235129,0.744392504,2075,10.381592,0,0,1,0,0,0,0,0,1,9.90E-06,1.28E-08
69,69,2085.533936,5,5,60.50299835,0.483819306,2.188041687,140.7185364,0.49000001,0.537000001,0.422861594,0.674269166,3.656040526,0.045789928,0.041891077,9.688310024,0.30523878,0.178580526,0.394529043,-0.270025713,-0.309803911,0.406395366,0.434480288,95.46402672,3.301600391,2.16602587,4.739354899,10.26556532,-32.64706554,0.123344472,-0.173076986,-12.89637518,0.482339891,0.141631517,-0.07213127,-0.100945715,-0.122604128,0.065324039,0.099005685,6.068208343,-0.506846034,0.711462217,2.517048313,2075,10.533936,0,0,1,0,0,0,0,0,1,1.43E-05,1.65E-08
70,70,2085.686523,5,5,55.52148056,0.457410008,2.20686245,138.7507172,0.514999986,0.636169851,0.383135938,0.444187979,3.747449706,0.045772832,0.041144024,9.707319931,0.294232485,0.163177523,0.375821247,-0.196426917,-0.288192783,0.416362965,0.449587268,96.38995643,3.224262275,2.196745331,4.847914784,10.64963417,-30.75014986,0.113256019,-0.331814932,-17.93576774,0.439108348,0.150925529,-0.06623159,-0.265583342,-0.199023261,0.10799796,0.22946877,21.56932165,-1.053355717,0.893052609,3.405510548,2075,10.686523,0,0,1,0,0,0,0,0,1,3.22E-05,2.72E-08
71,71,2085.838867,5,5,50.83687973,0.406859994,2.224116325,136.0183106,0.542999983,0.74211055,0.345778079,0.227820485,3.724388274,0.045440743,0.040576389,9.459207176,0.2841425,0.122717494,0.345501247,-0.129531394,-0.265200184,0.432815806,0.484545459,99.67591317,3.063789852,2.240874695,4.983965991,11.16844327,-0.483222378,0.042009334,-0.210763246,-15.60734653,0.253352933,0.19282869,-0.024566862,-0.186196384,-0.117665054,0.112059607,0.154738162,5.148173682,-0.628488834,0.677869689,2.850364094,2075,10.838867,0,0,1,0,0,0,0,0,1,9.15E-05,4.64E-08
72,72,2085.991211,4,4,50.7632637,0.374751478,2.230516195,133.640625,0.58099997,0.811083198,0.34519102,0.224420384,3.802442444,0.041851683,0.040541556,8.55321211,0.280399886,0.094351592,0.327575682,-0.090934595,-0.23582389,0.449887415,0.508118889,100.4602065,2.968043349,2.280743526,5.087235371,11.60267914,9.273322152,0.002998543,0.04042536,-12.76460248,0.17687194,0.129492826,-0.001753534,0.042178893,0.019335913,0.10259934,-0.034077901,-26.39980699,0.133352838,0.500018876,2.281840773,2075,10.991211,0,0,1,0,0,0,0,0,1,0.00017709,6.70E-08
73,73,2086.143555,4,4,52.17599869,0.380910039,2.230973005,131.6960144,0.60799998,0.862999976,0.356457029,0.289670325,3.920392439,0.033103256,0.039736407,6.895521299,0.280132746,0.100777293,0.330521392,-0.063989216,-0.216096435,0.465517809,0.502927325,96.43835434,2.988358853,2.314420764,5.163410246,11.95030389,-5.823320838,0.006603121,0.071696241,-10.36859255,-0.017027242,0.069366528,-0.003861474,0.075557715,0.033917383,0.081666918,-0.060891489,-27.96171223,0.245270052,0.426933108,1.952420575,2075,11.143555,0,0,1,0,0,0,0,0,1,0.000201238,7.43E-08
74,74,2086.296143,4,4,51.28742981,0.391850025,2.231980562,130.1138916,0.623000026,0.857852519,0.34937104,0.248630026,3.992732225,0.025800041,0.038125876,5.038112668,0.279543531,0.112306494,0.335696778,-0.066587369,-0.205511935,0.4779792,0.493636015,92.1717326,3.02578412,2.342563015,5.228555116,12.24821984,-14.60045752,0.01208815,0.012865567,-3.457248446,-0.323392462,0.067824721,-0.007069093,0.01993466,0.002898237,0.023337724,-0.015263718,-7.758291942,0.06293573,0.16792462,0.72174226,2075,11.296143,0,0,1,0,0,0,0,0,1,0.00020225,8.19E-08
75,75,2086.448486,4,4,49.06315231,0.393810004,2.233822107,129.587204,0.638000011,0.76585412,0.331633297,0.145897399,4.12085262,0.025255699,0.037293998,3.945288125,0.278466604,0.1153434,0.336138304,-0.115853947,-0.195179314,0.481534539,0.491310694,90.98981113,3.035371938,2.352084009,5.254137256,12.35817222,0.631258993,0.007075375,-0.043974781,3.664056346,-0.360179019,0.044335983,-0.004137646,-0.039837134,-0.024056214,-0.032429833,0.032795022,13.01056005,-0.134493555,-0.131352168,-0.655552776,2075,11.448486,0,0,1,0,0,0,0,0,1,0.000195869,1.03E-07
76,76,2086.60083,4,4,49.15932083,0.38711071,2.234899998,130.145401,0.648000002,0.674955189,0.332400203,0.150339131,4.221139607,0.024927498,0.036968869,3.764047787,0.277836258,0.109274452,0.332473484,-0.170725059,-0.188424993,0.476594049,0.496306819,92.97189189,3.014882652,2.341995859,5.234126541,12.25830269,1.310720015,0.001987548,-0.046797261,7.23005632,-0.120586631,0.021912068,-0.001162309,-0.045634953,-0.023979785,-0.059300236,0.037087698,18.90896391,-0.14887206,-0.283718986,-1.334171098,2075,11.60083,0,0,1,0,0,0,0,0,1,0.000174248,1.24E-07
77,77,2086.753174,4,4,49.35900116,0.379981428,2.235202789,131.2468567,0.652999997,0.647000015,0.333992576,0.159561759,4.256541759,0.022333465,0.037432855,3.741909962,0.277659188,0.10232224,0.328820308,-0.189095709,-0.185086821,0.467560014,0.501956907,95.85255909,2.992202887,2.322341258,5.190903656,12.05504972,-7.850673213,0.011681175,0.184932311,6.738269968,0,0.00871778,-0.006831097,0.191763408,0.089050607,-0.058888755,-0.154242911,-17.72034439,0.642235218,-0.237517823,-1.161424892,2075,11.753174,0,0,1,0,0,0,0,0,1,0.000175869,1.35E-07
78,78,2086.905518,4,4,48.1629982,0.408154756,2.236982346,132.2733917,0.654999971,0.647000015,0.32445492,0.104322013,4.193617111,0.018634287,0.035192338,3.473770847,0.276618511,0.131536245,0.342386634,-0.189095709,-0.183758719,0.458588665,0.478458925,93.15297094,3.090043569,2.304318248,5.154719241,11.87811361,-11.26641695,0.020432793,-0.020740419,1.995698875,0.150475026,0,-0.011949002,-0.008791417,-0.01634471,-0.023649087,0.008841356,6.695024449,-0.038512943,-0.030618617,-0.249194544,2075,11.905518,0,0,1,0,0,0,0,0,1,0.000139627,1.36E-07
