TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1724.56,1726.71,10.7681,136.976,-18.4559,3.96989,3.91938,93.3539,2.40374,0.665284,mudstone
1726.71,1729.49,9.66481,122.213,-18.313,9.03543,9.86234,77.1885,2.50185,0.613015,mudstone
1729.49,1731.52,10.406,138.288,-18.3059,4.56303,5.24503,93.637,2.41506,0.622939,mudstone
1731.52,1731.96,9.97222,136.938,-18.2778,9.39227,9.08105,76.1369,2.49808,0.647399,mudstone
1731.96,1732.97,9.84243,135.818,-18.4133,6.27745,6.06682,82.4008,2.5094,0.614894,mudstone
1732.97,1733.99,9.30447,126.573,-18.2273,12.1788,11.29,72.3782,2.5245,0.579603,mudstone
1733.99,1735,9.45646,110.723,-18.0376,9.36214,8.31774,78.7531,2.52198,0.54926,mudstone
1735,1738.04,9.60504,130.455,-18.3584,4.98966,4.79965,90.5823,2.45909,0.556415,mudstone
1738.04,1738.8,9.20883,120.486,-18.6157,6.36468,6.70266,82.4418,2.46915,0.534761,mudstone
1738.8,1739.3,10.5905,127.056,-18.4269,6.25842,6.69516,82.2486,2.23141,0.568804,mudstone
1739.3,1739.94,10.3377,127.719,-18.2499,10.6785,11.8928,73.6563,2.48802,0.674887,mudstone
1739.94,1740.38,9.99442,136.794,-18.2194,4.43933,5.73541,89.3142,2.37733,0.632254,mudstone
1740.38,1741.77,10.2899,141.36,-18.2628,6.36151,7.19903,84.8503,2.42261,0.688869,mudstone
1741.77,1744.05,10.3394,137.832,-18.3482,4.52656,4.96161,90.7588,2.41883,0.606976,mudstone
1744.05,1744.49,10.0354,138.515,-18.3572,9.49853,9.09904,73.7395,2.5333,0.705316,mudstone
1744.49,1745,9.61017,127.697,-18.2851,5.95233,6.1538,80.5519,2.49934,0.63146,mudstone
1745,1746.01,9.76728,128.965,-18.167,7.67627,7.73289,77.9847,2.51066,0.600994,mudstone
1746.01,1747.85,10.4538,139.537,-18.3423,4.86119,5.0066,87.3354,2.49179,0.621858,mudstone
1747.85,1749.05,9.25836,129.791,-18.5749,10.9053,11.2135,72.3893,2.50311,0.664996,siltstone
1749.05,1749.81,9.14905,128.414,-18.8212,9.36214,9.57592,74.2437,2.47544,0.571768,mudstone
1749.81,1750.51,9.12173,118.159,-19.5648,26.9139,25.2529,64.371,2.49179,0.658432,siltstone
1750.51,1751.52,9.2891,118.768,-19.9941,10.3803,10.2447,76.1047,2.41255,0.557024,mudstone
1751.52,1752.15,9.06367,111.618,-21.4829,18.4766,17.6768,69.0347,2.41632,0.503039,siltstone
1752.15,1753.61,9.08416,89.5111,-22.1496,12.2629,12.4477,75.0854,2.35846,0.498855,muddy siltstone
1753.61,1754.49,9.05171,86.8499,-21.0931,11.4651,11.7234,75.6761,2.44651,0.54624,mudstone
1754.49,1756.52,9.05171,109.835,-24.364,57.9384,57.916,66.9261,2.4616,0.534086,siltstone
1756.52,1757.53,9.01072,117.946,-21.5348,15.3777,16.2642,73.5741,2.08298,0.605329,mudstone
1757.53,1758.48,8.93046,133.923,-20.6156,22.9316,22.3976,66.5141,1.43392,0.567037,siltstone
1758.48,1763.04,9.4206,104.304,-18.6349,7.42886,7.57243,79.6625,2.00122,0.616248,mudstone
1763.04,1764.05,9.05683,100.093,-18.4458,28.4047,28.4785,63.2151,2.47167,0.258244,siltstone
1764.05,1764.81,9.15076,128.378,-18.4274,12.7513,13.187,72.1017,2.44399,0.216329,mudstone
1764.81,1765.51,9.12856,96.0866,-18.6915,14.4848,14.7616,69.6932,1.64022,0.477051,muddy siltstone
1765.51,1766.33,9.05171,116.439,-18.4872,8.51841,8.8651,76.158,2.38236,0.289244,mudstone
